report_period_start,report_period_end,interval_start,interval_end,container_name,image_name,pod,owner_name,owner_kind,workload,workload_type,namespace,node,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
,,2023-03-21T23:57:05.532276,2023-03-22T00:12:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.407865803764305,2.2559644925020015,5.46312833953028,3.407865803764305,0,0,0,2733000000,2733000000,2733000000,2733000000,1081779629.419355,1080598528,1083314176,1081779629.419355,1070794157.4193547,1070407680,1071165440,1070794157.4193547
,,2023-03-21T23:57:05.532276,2023-03-22T00:12:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,4.141501935951205,1.4045468689718594,5.729617059836164,4.141501935951205,0,0,0,2733000000,2733000000,2733000000,2733000000,1081596859.7333333,1081094144,1082417152,1081596859.7333333,1072643822.9333334,1072467968,1072754688,1072643822.9333334
,,2023-03-21T23:57:05.532276,2023-03-22T00:12:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.461514453934505,1.547499943501316,4.945161647031394,3.461514453934505,0,0,0,2733000000,2733000000,2733000000,2733000000,1111660213.6774197,1110745088,1112956928,1111660213.6774197,1102948285.935484,1102692352,1103183872,1102948285.935484
,,2023-03-22T00:12:05.532539,2023-03-22T00:27:05.532539,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.6507822202277986,1.4002690257970243,4.385861088661477,2.6507822202277986,0,0,0,2733000000,2733000000,2733000000,2733000000,1080979984.516129,1080414208,1083269120,1080979984.516129,1070438730.3225806,1070399488,1070673920,1070438730.3225806
,,2023-03-22T00:12:05.532539,2023-03-22T00:27:05.532539,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.270765099214493,1.6458806960300232,5.670423451267804,3.270765099214493,0,0,0,2733000000,2733000000,2733000000,2733000000,1081220437.3333333,1080971264,1081802752,1081220437.3333333,1072475067.7333332,1072443392,1072525312,1072475067.7333332
,,2023-03-22T00:12:05.532539,2023-03-22T00:27:05.532539,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.7576205355500694,1.2574864386658495,5.732285353339588,2.7576205355500694,0,0,0,2733000000,2733000000,2733000000,2733000000,1111023351.7419357,1110593536,1112510464,1111023351.7419357,1102683367.2258067,1102626816,1102848000,1102683367.2258067
,,2023-03-22T00:27:05.532544,2023-03-22T00:42:05.532544,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,5.213744480092235,2.171253478100213,8.322152922799189,5.213744480092235,0,0,0,2733000000,2733000000,2733000000,2733000000,1081703390.967742,1081090048,1082990592,1081703390.967742,1070669691.8709677,1070608384,1070747648,1070669691.8709677
,,2023-03-22T00:27:05.532544,2023-03-22T00:42:05.532544,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,6.003959658504206,3.2047583948665608,8.307346486696042,6.003959658504206,0,0,0,2733000000,2733000000,2733000000,2733000000,1081527773.8666668,1081352192,1082241024,1081527773.8666668,1072528315.7333333,1072508928,1072582656,1072528315.7333333
,,2023-03-22T00:27:05.532544,2023-03-22T00:42:05.532544,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,5.336035667419847,2.733806133363396,6.58922333100345,5.336035667419847,0,0,0,2733000000,2733000000,2733000000,2733000000,1111780715.3548388,1111044096,1113600000,1111780715.3548388,1102923577.8064513,1102807040,1103028224,1102923577.8064513
,,2023-03-22T00:42:05.532581,2023-03-22T00:57:05.532581,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.5159368363734234,1.3740405313360193,6.102232652669772,3.5159368363734234,0,0,0,2733000000,2733000000,2733000000,2733000000,1081460537.8064516,1081065472,1082761216,1081460537.8064516,1070753461.6774193,1070616576,1071058944,1070753461.6774193
,,2023-03-22T00:42:05.532581,2023-03-22T00:57:05.532581,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.978230580726846,2.025684762202824,8.66947643427023,3.978230580726846,0,0,0,2733000000,2733000000,2733000000,2733000000,1081519172.2666667,1081352192,1082298368,1081519172.2666667,1072529134.9333333,1072508928,1072558080,1072529134.9333333
,,2023-03-22T00:42:05.532581,2023-03-22T00:57:05.532581,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.679598858360099,1.8112192324052254,6.152589450163457,3.679598858360099,0,0,0,2733000000,2733000000,2733000000,2733000000,1111469287.2258062,1111154688,1111941120,1111469287.2258062,1102897944.7741938,1102856192,1102929920,1102897944.7741938
,,2023-03-22T00:57:05.532281,2023-03-22T01:12:05.532281,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.8034849777556445,1.0849384460675842,4.100659669493325,2.8034849777556445,0,0,0,2733000000,2733000000,2733000000,2733000000,1081167607.741935,1080639488,1082327040,1081167607.741935,1070664010.3225806,1070448640,1070780416,1070664010.3225806
,,2023-03-22T00:57:05.532281,2023-03-22T01:12:05.532281,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.1092395534399997,1.4934710107355689,4.478205909300596,3.1092395534399997,0,0,0,2733000000,2733000000,2733000000,2733000000,1081414451.2,1081098240,1081954304,1081414451.2,1072505105.0666667,1072451584,1072541696,1072505105.0666667
,,2023-03-22T00:57:05.532281,2023-03-22T01:12:05.532281,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.8904771717420465,1.8607553493697195,4.471164360394081,2.8904771717420465,0,0,0,2733000000,2733000000,2733000000,2733000000,1111467173.1612902,1110872064,1112928256,1111467173.1612902,1102930448.516129,1102864384,1103028224,1102930448.516129
,,2023-03-22T01:12:05.532260,2023-03-22T01:27:05.532260,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.5783555664122106,1.0818077933043242,3.711541495161752,2.5783555664122106,0,0,0,2733000000,2733000000,2733000000,2733000000,1081078288.5161285,1080324096,1082871808,1081078288.5161285,1070411511.7419355,1070350336,1070620672,1070411511.7419355
,,2023-03-22T01:12:05.532260,2023-03-22T01:27:05.532260,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.209497030736723,1.3886033999966458,4.843271578429267,3.209497030736723,0,0,0,2733000000,2733000000,2733000000,2733000000,1081283242.6666663,1080983552,1081905152,1081283242.6666663,1072501828.2666668,1072451584,1072644096,1072501828.2666668
,,2023-03-22T01:12:05.532260,2023-03-22T01:27:05.532260,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.6709768433201435,0.9992645595610763,4.303837687304864,2.6709768433201435,0,0,0,2733000000,2733000000,2733000000,2733000000,1111139493.1612902,1110757376,1112502272,1111139493.1612902,1102889092.1290324,1102860288,1103093760,1102889092.1290324
,,2023-03-22T01:27:05.532248,2023-03-22T01:42:05.532248,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.985749964353163,1.7247045532955478,4.398719320601473,2.985749964353163,0,0,0,2733000000,2733000000,2733000000,2733000000,1081274235.8709676,1080975360,1081921536,1081274235.8709676,1070632035.0967742,1070620672,1070669824,1070632035.0967742
,,2023-03-22T01:27:05.532248,2023-03-22T01:42:05.532248,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.1591860680931454,1.5657159447980424,5.115845649472127,3.1591860680931454,0,0,0,2733000000,2733000000,2733000000,2733000000,1081686835.2,1081540608,1082077184,1081686835.2,1072653926.4,1072635904,1072689152,1072653926.4
,,2023-03-22T01:27:05.532248,2023-03-22T01:42:05.532248,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.0696818523199503,1.615700096730143,4.966335089504719,3.0696818523199503,0,0,0,2733000000,2733000000,2733000000,2733000000,1111656910.451613,1111359488,1112584192,1111656910.451613,1103058613.6774192,1103024128,1103110144,1103058613.6774192
,,2023-03-22T01:42:05.448923,2023-03-22T01:57:05.448923,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.079299614828908,1.7306816397622848,4.279303226736374,3.079299614828908,0,0,0,2733000000,2733000000,2733000000,2733000000,1081601519.483871,1080909824,1083867136,1081601519.483871,1070632167.2258064,1070534656,1070747648,1070632167.2258064
,,2023-03-22T01:42:05.448923,2023-03-22T01:57:05.448923,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.287954717200095,1.7305458134971559,5.208309910128204,3.287954717200095,0,0,0,2733000000,2733000000,2733000000,2733000000,1081617749.3333335,1081233408,1082073088,1081617749.3333335,1072682052.2666667,1072607232,1072746496,1072682052.2666667
,,2023-03-22T01:42:05.448923,2023-03-22T01:57:05.448923,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.1452742577533037,1.9257405528022598,4.604053756431677,3.1452742577533037,0,0,0,2733000000,2733000000,2733000000,2733000000,1111589392.5161293,1111207936,1112014848,1111589392.5161293,1103144233.290323,1103024128,1103347712,1103144233.290323
,,2023-03-22T01:57:05.532532,2023-03-22T02:12:05.532532,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.8227608031277645,1.4775368026302507,4.4608403451663134,2.8227608031277645,0,0,0,2733000000,2733000000,2733000000,2733000000,1081451817.2903223,1081024512,1083031552,1081451817.2903223,1070794421.6774192,1070669824,1070907392,1070794421.6774192
,,2023-03-22T01:57:05.532532,2023-03-22T02:12:05.532532,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.201753015556734,1.8571729986617962,4.735298345734676,3.201753015556734,0,0,0,2733000000,2733000000,2733000000,2733000000,1081701853.8666666,1081409536,1082290176,1081701853.8666666,1072866099.2,1072689152,1072988160,1072866099.2
,,2023-03-22T01:57:05.532532,2023-03-22T02:12:05.532532,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.902206111088809,2.0763264489360154,4.170907430063623,2.902206111088809,0,0,0,2733000000,2733000000,2733000000,2733000000,982556936.2580645,928804864,1113530368,982556936.2580645,962267598.4516127,904491008,1103515648,962267598.4516127
,,2023-03-22T02:12:05.532245,2023-03-22T02:27:05.532245,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,4.63462549453446,1.4820764840968574,8.059659032834073,4.63462549453446,0.00020090826551724092,0.00020090826551724092,0.00020090826551724092,2733000000,2733000000,2733000000,2733000000,1084219524.1290321,1081077760,1092608000,1084219524.1290321,1072745042.5806452,1070931968,1078919168,1072745042.5806452
,,2023-03-22T02:12:05.532245,2023-03-22T02:27:05.532245,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,5.077644166542061,1.910042869959337,9.124176522996276,5.077644166542061,0,0,0,2733000000,2733000000,2733000000,2733000000,1083348855.466667,1081716736,1084342272,1083348855.466667,1073702365.8666667,1073012736,1074057216,1073702365.8666667
,,2023-03-22T02:12:05.532245,2023-03-22T02:27:05.532245,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,4.446478383116838,1.2345697477692739,7.510820147565877,4.446478383116838,0,0,0,2733000000,2733000000,2733000000,2733000000,930600893.9354839,928825344,932933632,930600893.9354839,905075414.7096775,904466432,905420800,905075414.7096775
,,2023-03-22T02:27:05.532290,2023-03-22T02:42:05.532290,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.772627630616641,1.3104269864968956,6.229038259293884,3.772627630616641,0,0,0,2733000000,2733000000,2733000000,2733000000,1088116802.064516,1085194240,1090719744,1088116802.064516,1073907910.1935482,1072869376,1074565120,1073907910.1935482
,,2023-03-22T02:27:05.532290,2023-03-22T02:42:05.532290,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,4.297584078400137,1.7785786134966959,8.175900308935281,4.297584078400137,0,0,0,2733000000,2733000000,2733000000,2733000000,1086832639.9999998,1083666432,1088696320,1086832639.9999998,1075547067.7333326,1073991680,1076305920,1075547067.7333326
,,2023-03-22T02:27:05.532290,2023-03-22T02:42:05.532290,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.8614578866487785,1.4890667328688627,6.704073562271272,3.8614578866487785,0,0,0,2733000000,2733000000,2733000000,2733000000,933231318.7096775,930807808,935215104,933231318.7096775,906492762.8387098,905302016,907362304,906492762.8387098
,,2023-03-22T02:42:05.532270,2023-03-22T02:57:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.713879978408934,1.562952972506173,4.276375463604927,2.713879978408934,0,0,0,2733000000,2733000000,2733000000,2733000000,1086258671.483871,1083633664,1089687552,1086258671.483871,1073106679.7419354,1072041984,1074569216,1073106679.7419354
,,2023-03-22T02:42:05.532270,2023-03-22T02:57:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.0390784754298834,2.2547951688369117,3.944117820705287,3.0390784754298834,0,0,0,2733000000,2733000000,2733000000,2733000000,1016251869.8666667,945209344,1088524288,1016251869.8666667,996658244.2666669,917667840,1076334592,996658244.2666669
,,2023-03-22T02:42:05.532270,2023-03-22T02:57:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.7492273927156603,1.574415447904418,4.7876224357634785,2.7492273927156603,0,0,0,2733000000,2733000000,2733000000,2733000000,931024235.3548388,928718848,934305792,931024235.3548388,905912848.5161289,904916992,907362304,905912848.5161289
,,2023-03-22T02:57:05.532274,2023-03-22T03:12:05.532274,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,2.713520273345575,1.5444071251976614,3.657672375300899,2.713520273345575,0,0,0,2733000000,2733000000,2733000000,2733000000,1084247799.7419353,1083670528,1085886464,1084247799.7419353,1072237138.5806453,1072017408,1072373760,1072237138.5806453
,,2023-03-22T02:57:05.532274,2023-03-22T03:12:05.532274,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,2.940362618157847,1.3933244372718037,4.7128365464663755,2.940362618157847,0,0,0,2733000000,2733000000,2733000000,2733000000,945812957.8666667,945348608,946954240,945812957.8666667,917797137.0666666,917667840,917893120,917797137.0666666
,,2023-03-22T02:57:05.532274,2023-03-22T03:12:05.532274,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,2.8070094608132616,1.9089864731999113,4.133779820497148,2.8070094608132616,0,0,0,2733000000,2733000000,2733000000,2733000000,929203893.6774194,928845824,930979840,929203893.6774194,905063655.2258064,904974336,905089024,905063655.2258064
,,2023-03-22T03:12:05.532572,2023-03-22T03:27:05.532572,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.0508529087776934,1.3229452476293468,4.437152955300795,3.0508529087776934,0,0,0,2733000000,2733000000,2733000000,2733000000,1083588211.6129034,1082638336,1084559360,1083588211.6129034,1071967463.2258065,1071681536,1072340992,1071967463.2258065
,,2023-03-22T03:12:05.532572,2023-03-22T03:27:05.532572,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.492759783495632,1.306938463100232,5.833005948737264,3.492759783495632,0,0,0,2733000000,2733000000,2733000000,2733000000,944862685.8666666,943996928,946069504,944862685.8666666,917384396.8,917110784,917798912,917384396.8
,,2023-03-22T03:12:05.532572,2023-03-22T03:27:05.532572,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.09818740039443,1.7547080169664695,4.843294139935946,3.09818740039443,0,0,0,2733000000,2733000000,2733000000,2733000000,928182404.1290321,927260672,929234944,928182404.1290321,904645466.8387096,904302592,905084928,904645466.8387096
,,2023-03-22T03:27:05.532270,2023-03-22T03:42:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.364165056584558,1.501666345835353,5.310053238738329,3.364165056584558,0,0,0,2733000000,2733000000,2733000000,2733000000,1084301444.1290326,1082515456,1088729088,1084301444.1290326,1072187854.451613,1071648768,1073733632,1072187854.451613
,,2023-03-22T03:27:05.532270,2023-03-22T03:42:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,3.9496608735708922,1.8887665738274033,5.727581089036539,3.9496608735708922,0,0,0,2733000000,2733000000,2733000000,2733000000,945391069.8666668,943988736,949153792,945391069.8666668,917637666.1333333,917110784,918990848,917637666.1333333
,,2023-03-22T03:27:05.532270,2023-03-22T03:42:05.532270,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,3.4369748498522674,1.8625958114707222,6.105509074063351,3.4369748498522674,0,0,0,2733000000,2733000000,2733000000,2733000000,928901318.1935483,927354880,932904960,928901318.1935483,904776538.8387098,904294400,906178560,904776538.8387098
,,2023-03-22T03:42:05.532276,2023-03-22T03:57:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-khphd,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h31-740xd,9.24,9.24,9.24,9.24,3.8780432754822285,2.5259364880699042,5.352231152704917,3.8780432754822285,0,0,0,2733000000,2733000000,2733000000,2733000000,1085705447.2258065,1084813312,1086828544,1085705447.2258065,1073341208.7741935,1073131520,1073553408,1073341208.7741935
,,2023-03-22T03:42:05.532276,2023-03-22T03:57:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-xgq9h,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h29-740xd,9.24,9.24,9.24,9.24,4.2475123171534195,2.7547954788664355,6.123043773400908,4.2475123171534195,0,0,0,2733000000,2733000000,2733000000,2733000000,948066850.1333334,947458048,949215232,948066850.1333334,918858820.2666668,918720512,918999040,918858820.2666668
,,2023-03-22T03:42:05.532276,2023-03-22T03:57:05.532276,tfb-server,docker.io/kruize/tfb-qrh:1.13.2.F_et17,tfb-qrh-sample-0-55755949dd-tq4j5,tfb-qrh-sample-0-55755949dd,ReplicaSet,tfb-qrh-sample-0,deployment,autotune-tfb,e23-h33-740xd,9.24,9.24,9.24,9.24,4.249910670754551,2.374926274937267,6.363020724096956,4.249910670754551,0,0,0,2733000000,2733000000,2733000000,2733000000,961647120.516129,930402304,1168871424,961647120.516129,936279535.483871,905822208,1141342208,936279535.483871
