report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 14:00:01 +0000 UTC,2023-06-03 14:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.008616,0.003886,0.014466,0.008616,0,0,0,268435456,268435456,536870912,536870912,209980911.483871,209514496,210538496,209980911.483871,186379230.967742,185630720,187772928,186379230.967742
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 14:15:01 +0000 UTC,2023-06-03 14:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.010379,0.003542,0.029572,0.010379,0,0,0,268435456,268435456,536870912,536870912,153277098.666667,150491136,157241344,153277098.666667,144553028.266667,142274560,146739200,144553028.266667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 14:30:01 +0000 UTC,2023-06-03 14:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.010013,0.004195,0.025498,0.010013,0,0,0,268435456,268435456,536870912,536870912,165053340.903226,164794368,165474304,165053340.903226,154151242.322581,153927680,154484736,154151242.322581
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 14:45:01 +0000 UTC,2023-06-03 15:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007911,0.003144,0.018637,0.007911,0,0,0,268435456,268435456,536870912,536870912,302978609.548387,300769280,304898048,302978609.548387,291911878.193548,289767424,293609472,291911878.193548
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:00:01 +0000 UTC,2023-06-03 15:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006108,0.00335,0.008528,0.006108,0,0,0,268435456,268435456,536870912,536870912,154833578.666667,154791936,155074560,154833578.666667,146572492.8,146538496,146763776,146572492.8
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:15:01 +0000 UTC,2023-06-03 15:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006633,0.003011,0.010601,0.006633,0,0,0,268435456,268435456,536870912,536870912,209964131.096774,209932288,210132992,209964131.096774,185650935.741935,185630720,185769984,185650935.741935
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:30:01 +0000 UTC,2023-06-03 15:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006806,0.004192,0.008698,0.006806,0,0,0,268435456,268435456,536870912,536870912,165149530.83871,165036032,165646336,165149530.83871,154243336.258065,154161152,154415104,154243336.258065
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:45:01 +0000 UTC,2023-06-03 16:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007495,0.003054,0.012211,0.007495,0,0,0,268435456,268435456,536870912,536870912,307905304.774194,305422336,308940800,307905304.774194,293880072.258065,293834752,294109184,293880072.258065
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:00:01 +0000 UTC,2023-06-03 16:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006056,0.002263,0.008856,0.006056,0,0,0,268435456,268435456,536870912,536870912,304806878.967742,304640000,305164288,304806878.967742,293757324.387097,293609472,294100992,293757324.387097
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:15:01 +0000 UTC,2023-06-03 16:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005904,0.00327,0.009313,0.005904,0,0,0,268435456,268435456,536870912,536870912,305122270.967742,305061888,305422336,305122270.967742,294059767.741935,294031360,294170624,294059767.741935
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:30:01 +0000 UTC,2023-06-03 16:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006959,0.003535,0.009533,0.006959,0,0,0,268435456,268435456,536870912,536870912,165195247.483871,165154816,165261312,165195247.483871,154309136.516129,154279936,154357760,154309136.516129
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:45:01 +0000 UTC,2023-06-03 17:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007356,0.004173,0.010855,0.007356,0,0,0,268435456,268435456,536870912,536870912,306596698.83871,305426432,308801536,306596698.83871,293901080.774194,293838848,294039552,293901080.774194
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 17:00:01 +0000 UTC,2023-06-03 17:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006108,0.002817,0.009165,0.006108,0,0,0,268435456,268435456,536870912,536870912,154993459.2,154939392,155512832,154993459.2,146725956.266667,146681856,146931712,146725956.266667
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:00:01 +0000 UTC,2023-05-29 17:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006636,0.003405,0.010543,0.006636,0,0,0,268435456,268435456,536870912,536870912,209974040.774194,209932288,210718720,209974040.774194,185643932.903226,185630720,185761792,185643932.903226
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:15:01 +0000 UTC,2023-05-29 17:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006784,0.003742,0.009152,0.006784,0,0,0,268435456,268435456,536870912,536870912,165299629.419355,165253120,165367808,165299629.419355,154389867.354839,154345472,154451968,154389867.354839
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:30:01 +0000 UTC,2023-05-29 17:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007162,0.003453,0.011132,0.007162,0,0,0,268435456,268435456,536870912,536870912,307074873.806452,305426432,307990528,307074873.806452,293839112.258065,293838848,293847040,293839112.258065
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:45:01 +0000 UTC,2023-05-29 18:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005792,0.002873,0.008894,0.005792,0,0,0,268435456,268435456,536870912,536870912,305091352.774194,305065984,305324032,305091352.774194,294044969.290323,294035456,294100992,294044969.290323
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:00:01 +0000 UTC,2023-05-29 18:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00636,0.00344,0.009561,0.00636,0,0,0,268435456,268435456,536870912,536870912,155120708.266667,155070464,155619328,155120708.266667,146595020.8,146341888,146845696,146595020.8
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:15:01 +0000 UTC,2023-05-29 18:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006635,0.00308,0.009325,0.006635,0,0,0,268435456,268435456,536870912,536870912,209944576,209932288,210030592,209944576,185635212.387097,185630720,185700352,185635212.387097
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:30:01 +0000 UTC,2023-05-29 18:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006125,0.002589,0.009937,0.006125,0,0,0,268435456,268435456,536870912,536870912,155104870.4,155095040,155308032,155104870.4,146350216.533333,146341888,146477056,146350216.533333
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:45:01 +0000 UTC,2023-05-29 19:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006614,0.003275,0.009352,0.006614,0,0,0,268435456,268435456,536870912,536870912,209963602.580645,209932288,210731008,209963602.580645,186838379.354839,185630720,187703296,186838379.354839
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:00:01 +0000 UTC,2023-05-29 19:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005854,0.003172,0.011852,0.005854,0,0,0,268435456,268435456,536870912,536870912,305180011.354839,305106944,305418240,305180011.354839,294139441.548387,294076416,294309888,294139441.548387
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:15:01 +0000 UTC,2023-05-29 19:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006929,0.003833,0.009918,0.006929,0,0,0,268435456,268435456,536870912,536870912,307203038.967742,305434624,308101120,307203038.967742,293864216.774194,293847040,294047744,293864216.774194
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:30:01 +0000 UTC,2023-05-29 19:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00698,0.0041,0.010011,0.00698,0,0,0,268435456,268435456,536870912,536870912,165415506.580645,165376000,165531648,165415506.580645,154504291.096774,154468352,154591232,154504291.096774
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:45:01 +0000 UTC,2023-05-29 20:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00744,0.004217,0.01184,0.00744,0,0,0,268435456,268435456,536870912,536870912,308112615.225806,305438720,309190656,308112615.225806,294795726.451613,293847040,295149568,294795726.451613
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:00:01 +0000 UTC,2023-05-29 20:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006784,0.003947,0.010266,0.006784,0,0,0,268435456,268435456,536870912,536870912,210102470.193548,209932288,210386944,210102470.193548,186249876.645161,185630720,187703296,186249876.645161
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:15:01 +0000 UTC,2023-05-29 20:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006079,0.002574,0.008354,0.006079,0,0,0,268435456,268435456,536870912,536870912,306192384,305242112,306900992,306192384,295144282.83871,294211584,295833600,295144282.83871
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:30:01 +0000 UTC,2023-05-29 20:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006232,0.001989,0.009889,0.006232,0,0,0,268435456,268435456,536870912,536870912,155206451.2,155095040,155873280,155206451.2,146449339.733333,146345984,147091456,146449339.733333
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:45:01 +0000 UTC,2023-05-29 21:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006947,0.003187,0.010406,0.006947,0,0,0,268435456,268435456,536870912,536870912,165837526.709677,165429248,166629376,165837526.709677,154893014.709677,154521600,155328512,154893014.709677
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:00:01 +0000 UTC,2023-05-29 21:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007102,0.002832,0.011588,0.007102,0,0,0,268435456,268435456,536870912,536870912,308352297.290323,306642944,309600256,308352297.290323,295266634.322581,295014400,295415808,295266634.322581
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:15:01 +0000 UTC,2023-05-29 21:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006546,0.0043,0.008344,0.006546,0,0,0,268435456,268435456,536870912,536870912,210277012.645161,210264064,210362368,210277012.645161,185969234.580645,185962496,186032128,185969234.580645
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:30:01 +0000 UTC,2023-05-29 21:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005772,0.002798,0.008469,0.005772,0,0,0,268435456,268435456,536870912,536870912,306825546.322581,306802688,306913280,306825546.322581,295784976.516129,295768064,295849984,295784976.516129
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:45:01 +0000 UTC,2023-05-29 22:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006926,0.003532,0.008993,0.006926,0,0,0,268435456,268435456,536870912,536870912,166131778.064516,166105088,166301696,166131778.064516,155215409.548387,155197440,155336704,155215409.548387
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:00:01 +0000 UTC,2023-05-29 22:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006292,0.003521,0.009044,0.006292,0,0,0,268435456,268435456,536870912,536870912,156647287.466667,156618752,156823552,156647287.466667,147877205.333333,147861504,147992576,147877205.333333
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:15:01 +0000 UTC,2023-05-29 22:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006896,0.004104,0.009246,0.006896,0,0,0,268435456,268435456,536870912,536870912,209946690.064516,208187392,210624512,209946690.064516,186015876.129032,185962496,186195968,186015876.129032
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:30:01 +0000 UTC,2023-05-29 22:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006846,0.003429,0.011582,0.006846,0,0,0,268435456,268435456,536870912,536870912,156954487.466667,156626944,157396992,156954487.466667,147950933.333333,147603456,148267008,147950933.333333
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:45:01 +0000 UTC,2023-05-29 23:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.021581,0.003689,0.281434,0.021581,0,0,0,268435456,268435456,536870912,536870912,168256148.645161,166105088,169746432,168256148.645161,157296045.419355,155197440,158429184,157296045.419355
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:00:01 +0000 UTC,2023-06-06 12:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007159,0.005573,0.00948,0.007159,0,0,0,268435456,268435456,536870912,536870912,308668482.064516,306929664,309514240,308668482.064516,295310633.290323,295292928,295424000,295310633.290323
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:15:01 +0000 UTC,2023-06-06 12:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005862,0.002795,0.008797,0.005862,0,0,0,268435456,268435456,536870912,536870912,307187447.741935,306814976,307539968,307187447.741935,296141196.387097,295780352,296448000,296141196.387097
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:30:01 +0000 UTC,2023-06-06 12:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006824,0.003918,0.009509,0.006824,0,0,0,268435456,268435456,536870912,536870912,127834838.709677,127795200,128090112,127834838.709677,116943310.451613,116924416,117125120,116943310.451613
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 12:45:01 +0000 UTC,2023-06-06 13:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.00576,0.002436,0.009124,0.00576,0,0,0,268435456,268435456,536870912,536870912,171871991.741935,171843584,172183552,171871991.741935,148505897.290323,148492288,148627456,148505897.290323
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:00:01 +0000 UTC,2023-06-06 13:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007282,0.005201,0.011349,0.007282,0,0,0,268435456,268435456,536870912,536870912,158853256.533333,158842880,158945280,158853256.533333,150464921.6,150454272,150528000,150464921.6
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:15:01 +0000 UTC,2023-06-06 13:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007143,0.003985,0.011658,0.007143,0,0,0,268435456,268435456,536870912,536870912,185226669.419355,183476224,185892864,185226669.419355,170026677.677419,170004480,170156032,170026677.677419
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:30:01 +0000 UTC,2023-06-06 13:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005626,0.003133,0.007454,0.005626,0,0,0,268435456,268435456,536870912,536870912,225601602.064516,225558528,226156544,225601602.064516,214990319.483871,214970368,215101440,214990319.483871
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 13:45:01 +0000 UTC,2023-06-06 14:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007329,0.005006,0.011059,0.007329,0,0,0,268435456,268435456,536870912,536870912,129896315.870968,127795200,131493888,129896315.870968,118983250.580645,116928512,120528896,118983250.580645
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:00:01 +0000 UTC,2023-06-06 14:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007596,0.003215,0.012081,0.007596,0,0,0,268435456,268435456,536870912,536870912,160184456.533333,158842880,160735232,160184456.533333,151749290.666667,150458368,152256512,151749290.666667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:15:01 +0000 UTC,2023-06-06 14:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.006116,0.002491,0.009077,0.006116,0,0,0,268435456,268435456,536870912,536870912,226770019.096774,225558528,228028416,226770019.096774,216125968.516129,214970368,217243648,216125968.516129
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:30:01 +0000 UTC,2023-06-06 14:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007243,0.004157,0.012193,0.007243,0,0,0,268435456,268435456,536870912,536870912,185405572.129032,183255040,185872384,185405572.129032,170057860.129032,169820160,170242048,170057860.129032
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 14:45:01 +0000 UTC,2023-06-06 15:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005734,0.002338,0.008508,0.005734,0,0,0,268435456,268435456,536870912,536870912,172702158.451613,171847680,173043712,172702158.451613,149322851.096774,148496384,149630976,149322851.096774
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:00:01 +0000 UTC,2023-06-06 15:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007062,0.004058,0.009713,0.007062,0,0,0,268435456,268435456,536870912,536870912,131667109.16129,131387392,132055040,131667109.16129,120738849.032258,120475648,120852480,120738849.032258
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:15:01 +0000 UTC,2023-06-06 15:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007241,0.003915,0.010814,0.007241,0,0,0,268435456,268435456,536870912,536870912,160595421.866667,160538624,160735232,160595421.866667,152154385.066667,152117248,152256512,152154385.066667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:30:01 +0000 UTC,2023-06-06 15:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007065,0.003646,0.010184,0.007065,0,0,0,268435456,268435456,536870912,536870912,185528452.129032,185339904,185810944,185528452.129032,169871690.322581,169820160,169963520,169871690.322581
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 15:45:01 +0000 UTC,2023-06-06 16:00:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005765,0.002853,0.009831,0.005765,0,0,0,268435456,268435456,536870912,536870912,227666118.193548,227614720,227930112,227666118.193548,217019821.419355,216989696,217223168,217019821.419355
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:00:01 +0000 UTC,2023-06-06 16:15:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.005672,0.002152,0.008942,0.005672,0,0,0,268435456,268435456,536870912,536870912,172869565.935484,172851200,172953600,172869565.935484,149504000,149471232,149565440,149504000
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:15:01 +0000 UTC,2023-06-06 16:30:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007337,0.003869,0.011376,0.007337,0,0,0,268435456,268435456,536870912,536870912,131804391.225806,131690496,132075520,131804391.225806,120854726.193548,120782848,121044992,120854726.193548
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 16:30:01 +0000 UTC,2023-06-06 16:45:00 +0000 UTC,acceptance,acceptance-8g97b,acceptance,Job,acceptance,job,tower,quay.io/analytics,ip.ec2.internal,i-92748787250,0.2,0.2,1,1,0.007324,0.002687,0.0116,0.007324,0,0,0,268435456,268435456,536870912,536870912,185662695.225806,184889344,186138624,185662695.225806,170081907.612903,169824256,170356736,170081907.612903
