report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 18:30:01 +0000 UTC,2023-06-06 18:45:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.71387997840893,1.56295297250617,4.27637546360493,2.71387997840893,0,0,0,2733000000,2733000000,2733000000,2733000000,1086258671.48387,1083633664,1089687552,1086258671.48387,1073106679.74194,1072041984,1074569216,1073106679.74194
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 18:45:01 +0000 UTC,2023-06-06 19:00:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.03907847542988,2.25479516883691,3.94411782070529,3.03907847542988,0,0,0,2733000000,2733000000,2733000000,2733000000,1016251869.86667,945209344,1088524288,1016251869.86667,996658244.266667,917667840,1076334592,996658244.266667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 19:00:01 +0000 UTC,2023-06-06 19:15:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.74922739271566,1.57441544790442,4.78762243576348,2.74922739271566,0,0,0,2733000000,2733000000,2733000000,2733000000,931024235.354839,928718848,934305792,931024235.354839,905912848.516129,904916992,907362304,905912848.516129
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 19:15:01 +0000 UTC,2023-06-06 19:30:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.71352027334558,1.54440712519766,3.6576723753009,2.71352027334558,0,0,0,2733000000,2733000000,2733000000,2733000000,1084247799.74194,1083670528,1085886464,1084247799.74194,1072237138.58065,1072017408,1072373760,1072237138.58065
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 19:30:01 +0000 UTC,2023-06-06 19:45:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.94036261815785,1.3933244372718,4.71283654646638,2.94036261815785,0,0,0,2733000000,2733000000,2733000000,2733000000,945812957.866667,945348608,946954240,945812957.866667,917797137.066667,917667840,917893120,917797137.066667
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 19:45:01 +0000 UTC,2023-06-06 20:00:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,2.80700946081326,1.90898647319991,4.13377982049715,2.80700946081326,0,0,0,2733000000,2733000000,2733000000,2733000000,929203893.677419,928845824,930979840,929203893.677419,905063655.225806,904974336,905089024,905063655.225806
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 20:00:01 +0000 UTC,2023-06-06 20:15:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.05085290877769,1.32294524762935,4.4371529553008,3.05085290877769,0,0,0,2733000000,2733000000,2733000000,2733000000,1083588211.6129,1082638336,1084559360,1083588211.6129,1071967463.22581,1071681536,1072340992,1071967463.22581
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 20:15:01 +0000 UTC,2023-06-06 20:30:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.49275978349563,1.30693846310023,5.83300594873726,3.49275978349563,0,0,0,2733000000,2733000000,2733000000,2733000000,944862685.866667,943996928,946069504,944862685.866667,917384396.8,917110784,917798912,917384396.8
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 20:30:01 +0000 UTC,2023-06-06 20:45:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.09818740039443,1.75470801696647,4.84329413993595,3.09818740039443,0,0,0,2733000000,2733000000,2733000000,2733000000,928182404.129032,927260672,929234944,928182404.129032,904645466.83871,904302592,905084928,904645466.83871
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 20:45:01 +0000 UTC,2023-06-06 21:00:00 +0000 UTC,stage-index,stage-index-zz5qw,stage-index,Job,stage-index,job,stage,quay.io/stage,ip.ec2.internal,9023750193,9.24,9.24,9.24,9.24,3.36416505658456,1.50166634583535,5.31005323873833,3.36416505658456,0,0,0,2733000000,2733000000,2733000000,2733000000,1084301444.12903,1082515456,1088729088,1084301444.12903,1072187854.45161,1071648768,1073733632,1072187854.45161
