report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,cluster_name,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 14:45:01 +0000 UTC,2023-06-03 15:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000763,0.000431,0.001049,0.000763,0.000947,0.000947,0.000947,52428800,52428800,104857600,104857600,38451662.451613,38449152,38453248,38451662.451613,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6788.91,12607.99,9698.45
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:00:01 +0000 UTC,2023-06-03 15:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000777,0.000285,0.001127,0.000777,0.000432,0.000432,0.000432,52428800,52428800,104857600,104857600,38451794.580645,38449152,38453248,38451794.580645,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7933.44,14733.52,11333.48
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:15:01 +0000 UTC,2023-06-03 15:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00076,0.00029,0.001241,0.00076,0.000244,0.000244,0.000244,52428800,52428800,104857600,104857600,38451266.064516,38449152,38453248,38451266.064516,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6734.5,12506.92,9620.71
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:30:01 +0000 UTC,2023-06-03 15:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000768,0.00029,0.001392,0.000768,0.000163,0.000163,0.000163,52428800,52428800,104857600,104857600,38450737.548387,38449152,38453248,38450737.548387,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8190.07,15210.13,11700.1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:45:01 +0000 UTC,2023-06-03 16:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.000409,0.001353,0.000771,0.000484,0.000484,0.000484,52428800,52428800,104857600,104857600,38460779.354839,38449152,38715392,38460779.354839,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8097.1,15037.48,11567.29
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:00:01 +0000 UTC,2023-06-03 16:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000775,0.000321,0.001284,0.000775,0.00104,0.00104,0.00104,52428800,52428800,104857600,104857600,38452587.354839,38449152,38457344,38452587.354839,24850432,24850432,24850432,24850432,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8206.75,15241.11,11723.93
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:15:01 +0000 UTC,2023-06-03 16:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000766,0.000389,0.001268,0.000766,0.001056,0.001056,0.001056,52428800,52428800,104857600,104857600,38348601.806452,38330368,38596608,38348601.806452,24739311.483871,24731648,24850432,24739311.483871,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7456.55,13847.87,10652.21
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:30:01 +0000 UTC,2023-06-03 16:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00076,0.000413,0.001025,0.00076,0.001158,0.001158,0.001158,52428800,52428800,104857600,104857600,38335124.645161,38330368,38367232,38335124.645161,24733762.064516,24731648,24764416,24733762.064516,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8334.89,15479.07,11906.98
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:45:01 +0000 UTC,2023-06-03 17:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000765,0.000458,0.001209,0.000765,0.000912,0.000912,0.000912,52428800,52428800,104857600,104857600,38374763.354839,38363136,38629376,38374763.354839,24764416,24764416,24764416,24764416,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7869.88,14615.48,11242.68
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 17:00:01 +0000 UTC,2023-06-03 17:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000781,0.000455,0.001059,0.000781,0.001153,0.001153,0.001153,52428800,52428800,104857600,104857600,38511781.16129,38440960,38768640,38511781.16129,24902094.451613,24842240,24973312,24902094.451613,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7127.28,13236.38,10181.83
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:00:01 +0000 UTC,2023-05-29 17:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000754,0.000425,0.001178,0.000754,0.001426,0.001426,0.001426,52428800,52428800,104857600,104857600,38783174.193548,38780928,38785024,38783174.193548,25153536,25153536,25153536,25153536,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7210.36,13390.68,10300.52
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:15:01 +0000 UTC,2023-05-29 17:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00078,0.000417,0.001313,0.00078,0.001441,0.001441,0.001441,52428800,52428800,104857600,104857600,38818320.516129,38748160,39124992,38818320.516129,25179829.677419,25120768,25231360,25179829.677419,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6846.62,12715.16,9780.89
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:30:01 +0000 UTC,2023-05-29 17:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000822,0.000426,0.002605,0.000822,0.001066,0.001066,0.001066,52428800,52428800,104857600,104857600,39320807.225806,38752256,40509440,39320807.225806,25407884.387097,25120768,26517504,25407884.387097,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7051.03,13094.77,10072.9
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 17:45:01 +0000 UTC,2023-05-29 18:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000755,0.000415,0.001085,0.000755,0.000964,0.000964,0.000964,52428800,52428800,104857600,104857600,39181543.225806,39178240,39182336,39181543.225806,25186304,25186304,25186304,25186304,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6744.18,12524.9,9634.54
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:00:01 +0000 UTC,2023-05-29 18:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.000298,0.00123,0.000771,0.00124,0.00124,0.00124,52428800,52428800,104857600,104857600,39233205.677419,39145472,39464960,39233205.677419,25222243.096774,25153536,25378816,25222243.096774,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7984.75,14828.81,11406.78
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:15:01 +0000 UTC,2023-05-29 18:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00075,0.000367,0.001182,0.00075,0.000423,0.000423,0.000423,52428800,52428800,104857600,104857600,39127766.709677,39071744,39534592,39127766.709677,25115747.096774,25079808,25276416,25115747.096774,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6973.39,12950.57,9961.98
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:30:01 +0000 UTC,2023-05-29 18:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000767,0.000427,0.001221,0.000767,0.000654,0.000654,0.000654,52428800,52428800,104857600,104857600,39106626.064516,39104512,39108608,39106626.064516,25112576,25112576,25112576,25112576,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7088.73,13164.79,10126.76
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 18:45:01 +0000 UTC,2023-05-29 19:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000753,0.000421,0.001114,0.000753,0.000828,0.000828,0.000828,52428800,52428800,104857600,104857600,39124992,39104512,39370752,39124992,25112576,25112576,25112576,25112576,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6880.66,12778.38,9829.52
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:00:01 +0000 UTC,2023-05-29 19:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000764,0.000523,0.000994,0.000764,0.000833,0.000833,0.000833,52428800,52428800,104857600,104857600,39124199.225806,39104512,39636992,39124199.225806,25112576,25112576,25112576,25112576,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5671.09,10532.02,8101.55
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:15:01 +0000 UTC,2023-05-29 19:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000746,0.000436,0.001045,0.000746,0.001019,0.001019,0.001019,52428800,52428800,104857600,104857600,39138337.032258,39104512,39370752,39138337.032258,25135698.580645,25112576,25219072,25135698.580645,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6015.32,11171.3,8593.31
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:30:01 +0000 UTC,2023-05-29 19:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000779,0.000357,0.001083,0.000779,0.000707,0.000707,0.000707,52428800,52428800,104857600,104857600,39152606.967742,39088128,39354368,39152606.967742,25149043.612903,25096192,25280512,25149043.612903,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6898.65,12811.79,9855.22
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 19:45:01 +0000 UTC,2023-05-29 20:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00077,0.000311,0.001318,0.00077,0.001074,0.001074,0.001074,52428800,52428800,104857600,104857600,39090506.322581,39088128,39092224,39090506.322581,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6446.49,11972.05,9209.27
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:00:01 +0000 UTC,2023-05-29 20:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000803,0.000396,0.001399,0.000803,0.000601,0.000601,0.000601,52428800,52428800,104857600,104857600,39099623.225806,39088128,39354368,39099623.225806,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,8207.87,15243.19,11725.53
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:15:01 +0000 UTC,2023-05-29 20:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000775,0.000339,0.001325,0.000775,0.000784,0.000784,0.000784,52428800,52428800,104857600,104857600,39090770.580645,39088128,39092224,39090770.580645,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6602.08,12261.01,9431.55
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:30:01 +0000 UTC,2023-05-29 20:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000771,0.000325,0.001123,0.000771,0.00025,0.00025,0.00025,52428800,52428800,104857600,104857600,39091299.096774,39088128,39096320,39091299.096774,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6157.08,11434.58,8795.83
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 20:45:01 +0000 UTC,2023-05-29 21:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.00077,0.000362,0.001319,0.00077,0.00059,0.00059,0.00059,52428800,52428800,104857600,104857600,39099358.967742,39088128,39350272,39099358.967742,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7558.56,14037.32,10797.94
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:00:01 +0000 UTC,2023-05-29 21:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000788,0.000346,0.00115,0.000788,0.000314,0.000314,0.000314,52428800,52428800,104857600,104857600,39108343.741935,39088128,39350272,39108343.741935,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5793.56,10759.46,8276.51
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:15:01 +0000 UTC,2023-05-29 21:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000787,0.000397,0.001341,0.000787,0.000639,0.000639,0.000639,52428800,52428800,104857600,104857600,39090902.709677,39088128,39092224,39090902.709677,25096192,25096192,25096192,25096192,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7110.21,13204.67,10157.44
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:30:01 +0000 UTC,2023-05-29 21:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.001278,0.000295,0.01064,0.001278,0.002606,0.002606,0.002606,52428800,52428800,104857600,104857600,39890415.483871,39088128,42090496,39890415.483871,25868089.806452,25096192,28094464,25868089.806452,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5898.63,10954.59,8426.61
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 21:45:01 +0000 UTC,2023-05-29 22:00:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000881,0.000347,0.003268,0.000881,0.001539,0.001539,0.001539,52428800,52428800,104857600,104857600,39764496.516129,39239680,41021440,39764496.516129,25695000.774194,25202688,26918912,25695000.774194,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7704.02,14307.48,11005.75
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:00:01 +0000 UTC,2023-05-29 22:15:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000799,0.000444,0.001295,0.000799,0.000712,0.000712,0.000712,52428800,52428800,104857600,104857600,39222503.225806,39120896,39477248,39222503.225806,25187228.903226,25088000,25444352,25187228.903226,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,7838.95,14558.05,11198.5
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:15:01 +0000 UTC,2023-05-29 22:30:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000801,0.000304,0.001303,0.000801,0.001116,0.001116,0.001116,52428800,52428800,104857600,104857600,39160402.580645,39149568,39415808,39160402.580645,25116672,25116672,25116672,25116672,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,6582.53,12224.71,9403.62
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-29 22:30:01 +0000 UTC,2023-05-29 22:45:00 +0000 UTC,cert-manager-openshift-routes-gpu,cert-manager-openshift-routes-7fb679674b-hpcn5,cert-manager-openshift-routes-7fb679674b,ReplicaSet,cert-manager-openshift-routes-gpu,deployment,cert-manager,quay.io/app-sre/openshift-cert-manager-routes:0.1.3,ip-10-4-178-218.ec2.internal,i-08c215afd1f74979b,0.05,0.05,0.1,0.1,0.000765,0.000327,0.00145,0.000765,0.00083,0.00083,0.00083,52428800,52428800,104857600,104857600,39178636.387097,39153664,39194624,39178636.387097,25142040.774194,25116672,25149440,25142040.774194,cluster1,NVIDIA-A100-SXM4-40GB,3g.20gb,,,,,,,5851.2,10866.52,8358.86
