report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:30:01 +0000 UTC,2023-03-15 20:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000776,0.00037,0.001356,0.000776,0,0,0,20971520,20971520,524288000,524288000,27786339.096774,27648000,28233728,27786339.096774,20941262.451613,20791296,21377024,20941262.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 20:45:01 +0000 UTC,2023-03-15 21:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000783,0.000361,0.001458,0.000783,0,0,0,20971520,20971520,524288000,524288000,27803780.129032,27664384,28332032,27803780.129032,20992396.387097,20840448,21540864,20992396.387097,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:00:01 +0000 UTC,2023-03-15 21:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000875,0.000352,0.004184,0.000875,0,0,0,20971520,20971520,524288000,524288000,28082704.516129,27484160,28872704,28082704.516129,21286515.612903,20725760,22073344,21286515.612903,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:15:01 +0000 UTC,2023-03-15 21:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.00079,0.000384,0.001363,0.00079,0,0,0,20971520,20971520,524288000,524288000,27749871.483871,27447296,28299264,27749871.483871,20948001.032258,20643840,21499904,20948001.032258,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:30:01 +0000 UTC,2023-03-15 21:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000784,0.000383,0.001263,0.000784,0,0,0,20971520,20971520,524288000,524288000,27909747.612903,27770880,28319744,27909747.612903,21103252.645161,20971520,21516288,21103252.645161,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 21:45:01 +0000 UTC,2023-03-15 22:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000783,0.000283,0.001271,0.000783,0,0,0,20971520,20971520,524288000,524288000,27686978.064516,27439104,28205056,27686978.064516,20885371.870968,20639744,21401600,20885371.870968,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:00:01 +0000 UTC,2023-03-15 22:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.00088,0.000361,0.003916,0.00088,0,0,0,20971520,20971520,524288000,524288000,28049936.516129,27512832,28860416,28049936.516129,21216751.483871,20713472,22020096,21216751.483871,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:15:01 +0000 UTC,2023-03-15 22:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000797,0.000521,0.001355,0.000797,0,0,0,20971520,20971520,524288000,524288000,27892174.451613,27578368,28422144,27892174.451613,21051854.451613,20738048,21581824,21051854.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:30:01 +0000 UTC,2023-03-15 22:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000785,0.000454,0.001248,0.000785,0,0,0,20971520,20971520,524288000,524288000,27795456,27557888,28397568,27795456,20983675.870968,20750336,21557248,20983675.870968,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:45:01 +0000 UTC,2023-03-15 23:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator-2,test,0.1,0.1,0.5,0.5,0.000789,0.000334,0.00156,0.000789,0,0,0,20971520,20971520,524288000,524288000,27929434.83871,27557888,28319744,27929434.83871,21153593.806452,20783104,21557248,21153593.806452,deployment,koku-metrics-operator
