report_period_start,report_period_end,start_timestamp,end_timestamp,namespace,cpu_request_namespace_sum,cpu_limit_namespace_sum,cpu_usage_namespace_avg,cpu_usage_namespace_min,cpu_usage_namespace_max,cpu_throttle_namespace_avg,cpu_throttle_namespace_max,cpu_throttle_namespace_min,memory_request_namespace_sum,memory_limit_namespace_sum,memory_usage_namespace_avg,memory_usage_namespace_min,memory_usage_namespace_max,memory_rss_usage_namespace_avg,memory_rss_usage_namespace_min,memory_rss_usage_namespace_max,namespace_totalpods_sum,namespace_running_pods_sum
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:15:01 +0000 UTC,2023-06-03 15:30:00 +0000 UTC,cert-manager,0.05,0.1,0.00076,0.00029,0.001241,0.000244,0.000244,,52428800,104857600,38451266.064516,38449152,38453248,24850432,24850432,24850432,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:30:01 +0000 UTC,2023-06-03 15:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000768,0.00029,0.001392,0.000163,0.000163,,52428800,104857600,38450737.548387,38449152,38453248,24850432,24850432,24850432,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 15:45:01 +0000 UTC,2023-06-03 16:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000409,0.001353,0.000484,0.000484,,52428800,104857600,38460779.354839,38449152,38715392,24850432,24850432,24850432,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:00:01 +0000 UTC,2023-06-03 16:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000321,0.001284,0.00104,0.00104,,52428800,104857600,38452587.354839,38449152,38457344,24850432,24850432,24850432,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:15:01 +0000 UTC,2023-06-03 16:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000389,0.001268,0.001056,0.001056,,52428800,104857600,38348601.806452,38330368,38596608,24739311.483871,24731648,24850432,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:30:01 +0000 UTC,2023-06-03 16:45:00 +0000 UTC,cert-manager,0.05,0.1,0.00076,0.000413,0.001025,0.001158,0.001158,,52428800,104857600,38335124.645161,38330368,38367232,24733762.064516,24731648,24764416,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 16:45:01 +0000 UTC,2023-06-03 17:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000458,0.001209,0.000912,0.000912,,52428800,104857600,38374763.354839,38363136,38629376,24764416,24764416,24764416,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 17:00:01 +0000 UTC,2023-06-03 17:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000781,0.000455,0.001059,0.001153,0.001153,,52428800,104857600,38511781.16129,38440960,38768640,24902094.451613,24842240,24973312,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 17:00:01 +0000 UTC,2023-06-03 17:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000781,0.000455,0.001059,0.001153,0.001153,,52428800,104857600,38511781.16129,38440960,38768640,24902094.451613,24842240,24973312,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 18:00:01 +0000 UTC,2023-06-03 18:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000838,0.000368,0.002493,0.001246,0.001246,,52428800,104857600,38614445.419355,38440960,39235584,25004758.709677,24842240,25632768,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 18:15:01 +0000 UTC,2023-06-03 18:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000392,0.001059,0.000871,0.000871,,52428800,104857600,38583923.612903,38526976,38629376,24982296.774194,24924160,25026560,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 18:30:01 +0000 UTC,2023-06-03 18:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000782,0.000451,0.001199,0.000514,0.000514,,52428800,104857600,38573221.16129,38490112,38723584,24971726.451613,24891392,25120768,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 18:45:01 +0000 UTC,2023-06-03 19:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000263,0.00119,0.001358,0.001358,,52428800,104857600,38501607.225806,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 19:00:01 +0000 UTC,2023-06-03 19:15:00 +0000 UTC,cert-manager,0.05,0.1,0.00079,0.000472,0.001078,0.000923,0.000923,,52428800,104857600,38501871.483871,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 19:15:01 +0000 UTC,2023-06-03 19:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000751,0.000362,0.00112,0.000347,0.000347,,52428800,104857600,38501342.967742,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 19:30:01 +0000 UTC,2023-06-03 19:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000368,0.001375,0.000891,0.000891,,52428800,104857600,38492226.064516,38490112,38494208,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 19:45:01 +0000 UTC,2023-06-03 20:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.00041,0.001319,0.000432,0.000432,,52428800,104857600,38510195.612903,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 20:00:01 +0000 UTC,2023-06-03 20:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000415,0.001024,0.000876,0.000876,,52428800,104857600,38500021.677419,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 20:15:01 +0000 UTC,2023-06-03 20:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000762,0.000468,0.001164,0.000837,0.000837,,52428800,104857600,38518651.870968,38490112,39018496,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 20:30:01 +0000 UTC,2023-06-03 20:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000753,0.000409,0.001123,0.000617,0.000617,,52428800,104857600,38493018.83871,38490112,38494208,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 20:45:01 +0000 UTC,2023-06-03 21:00:00 +0000 UTC,cert-manager,0.05,0.1,0.001029,0.000323,0.005362,0.001109,0.001109,,52428800,104857600,39099358.967742,38490112,40669184,25489936.516129,24891392,27066368,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 21:00:01 +0000 UTC,2023-06-03 21:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000388,0.00118,0.000639,0.000639,,52428800,104857600,38592776.258065,38514688,38842368,24982825.290323,24915968,25112576,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 21:15:01 +0000 UTC,2023-06-03 21:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000757,0.000359,0.001103,0.000455,0.000455,,52428800,104857600,38628054.709677,38555648,38916096,25009251.096774,24956928,25317376,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 21:30:01 +0000 UTC,2023-06-03 21:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000342,0.001233,0.000821,0.000821,,52428800,104857600,38599514.83871,38588416,38854656,24989696,24989696,24989696,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 21:45:01 +0000 UTC,2023-06-03 22:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000434,0.001131,0.000441,0.000441,,52428800,104857600,38582602.322581,38477824,38805504,24956267.354839,24875008,25124864,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 22:00:01 +0000 UTC,2023-06-03 22:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000361,0.001274,0.000769,0.000769,,52428800,104857600,38631225.806452,38559744,38993920,25021803.354839,24961024,25198592,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 22:15:01 +0000 UTC,2023-06-03 22:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000762,0.000319,0.001175,0.000783,0.000783,,52428800,104857600,38497379.096774,38486016,38617088,24895752.258065,24887296,25018368,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 22:30:01 +0000 UTC,2023-06-03 22:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000779,0.000471,0.001272,0.001017,0.001017,,52428800,104857600,38506231.741935,38486016,38752256,24887296,24887296,24887296,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 22:45:01 +0000 UTC,2023-06-03 23:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000758,0.000327,0.001074,0.000944,0.000944,,52428800,104857600,38496850.580645,38486016,38752256,24887296,24887296,24887296,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 23:00:01 +0000 UTC,2023-06-03 23:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000414,0.001141,0.000933,0.000933,,52428800,104857600,38516934.193548,38486016,38522880,24914778.83871,24887296,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 23:15:01 +0000 UTC,2023-06-03 23:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000757,0.000431,0.001083,0.000573,0.000573,,52428800,104857600,38530543.483871,38518784,38785024,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 23:30:01 +0000 UTC,2023-06-03 23:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000779,0.000421,0.001171,0.000399,0.000399,,52428800,104857600,38538074.83871,38518784,38785024,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-03 23:45:01 +0000 UTC,2023-06-04 00:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000761,0.00042,0.001153,0.000919,0.000919,,52428800,104857600,38539131.870968,38518784,38785024,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:00:01 +0000 UTC,2023-06-04 00:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000389,0.001198,0.000896,0.000896,,52428800,104857600,38521955.096774,38518784,38526976,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:15:01 +0000 UTC,2023-06-04 00:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000372,0.00128,0.000507,0.000507,,52428800,104857600,38521558.709677,38518784,38522880,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:30:01 +0000 UTC,2023-06-04 00:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000335,0.001353,0.000417,0.000417,,52428800,104857600,38521294.451613,38518784,38522880,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 00:45:01 +0000 UTC,2023-06-04 01:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000782,0.000378,0.001143,0.001067,0.001067,,52428800,104857600,38521955.096774,38518784,38522880,24920064,24920064,24920064,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:00:01 +0000 UTC,2023-06-04 01:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000763,0.000538,0.001242,0.000911,0.000911,,52428800,104857600,38547059.612903,38518784,38801408,24937240.774194,24920064,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:15:01 +0000 UTC,2023-06-04 01:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000371,0.001269,0.000759,0.000759,,52428800,104857600,38559083.354839,38539264,38805504,24940544,24940544,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:30:01 +0000 UTC,2023-06-04 01:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000432,0.001184,0.000646,0.000646,,52428800,104857600,38551023.483871,38539264,38805504,24940544,24940544,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 01:45:01 +0000 UTC,2023-06-04 02:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000785,0.000326,0.001214,0.000668,0.000668,,52428800,104857600,38558951.225806,38539264,38805504,24940544,24940544,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:00:01 +0000 UTC,2023-06-04 02:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000774,0.000299,0.001329,0.000957,0.000957,,52428800,104857600,38541774.451613,38539264,38543360,24940544,24940544,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:15:01 +0000 UTC,2023-06-04 02:30:00 +0000 UTC,cert-manager,0.05,0.1,0.00077,0.00043,0.001232,0.000588,0.000588,,52428800,104857600,38542170.83871,38539264,38543360,24940544,24940544,24940544,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:30:01 +0000 UTC,2023-06-04 02:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000774,0.000311,0.001301,0.000956,0.000956,,52428800,104857600,38542302.967742,38494208,38805504,24931559.225806,24891392,25088000,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 02:45:01 +0000 UTC,2023-06-04 03:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000389,0.001206,0.000663,0.000663,,52428800,104857600,38493415.225806,38490112,38494208,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:00:01 +0000 UTC,2023-06-04 03:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000767,0.000322,0.001221,0.001381,0.001381,,52428800,104857600,38501210.83871,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:15:01 +0000 UTC,2023-06-04 03:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000344,0.001197,0.000367,0.000367,,52428800,104857600,38501739.354839,38490112,38756352,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:30:01 +0000 UTC,2023-06-04 03:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000756,0.000402,0.001137,0.000473,0.000473,,52428800,104857600,38493018.83871,38490112,38498304,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 03:45:01 +0000 UTC,2023-06-04 04:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000779,0.000418,0.001215,0.000887,0.000887,,52428800,104857600,38493415.225806,38490112,38494208,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:00:01 +0000 UTC,2023-06-04 04:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000764,0.00037,0.001127,0.001058,0.001058,,52428800,104857600,38492754.580645,38490112,38494208,24891392,24891392,24891392,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:15:01 +0000 UTC,2023-06-04 04:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000384,0.001403,0.000604,0.000604,,52428800,104857600,38543756.387097,38490112,38752256,24925877.677419,24891392,25112576,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:30:01 +0000 UTC,2023-06-04 04:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000826,0.000361,0.002193,0.001167,0.001167,,52428800,104857600,38950713.806452,38514688,40468480,25349351.225806,24915968,26865664,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 04:45:01 +0000 UTC,2023-06-04 05:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000393,0.001186,0.001066,0.001066,,52428800,104857600,38740232.258065,38514688,39014400,25130149.16129,24915968,25411584,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:00:01 +0000 UTC,2023-06-04 05:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000779,0.00041,0.001117,0.001143,0.001143,,52428800,104857600,38594758.193548,38514688,38969344,24984146.580645,24915968,25104384,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:15:01 +0000 UTC,2023-06-04 05:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000413,0.001231,0.001111,0.001111,,52428800,104857600,38591983.483871,38572032,38707200,24990224.516129,24973312,25104384,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:30:01 +0000 UTC,2023-06-04 05:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000424,0.001156,0.000701,0.000701,,52428800,104857600,38589869.419355,38576128,38592512,24988638.967742,24973312,24989696,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 05:45:01 +0000 UTC,2023-06-04 06:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000784,0.000307,0.001102,0.000675,0.000675,,52428800,104857600,38611670.709677,38551552,38871040,25001191.225806,24948736,25104384,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 06:00:01 +0000 UTC,2023-06-04 06:15:00 +0000 UTC,cert-manager,0.05,0.1,0.00076,0.000407,0.001166,0.001357,0.001357,,52428800,104857600,38558554.83871,38547456,38813696,24948736,24948736,24948736,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 06:15:01 +0000 UTC,2023-06-04 06:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000782,0.000344,0.001328,0.001316,0.001316,,52428800,104857600,38550759.225806,38547456,38551552,24948736,24948736,24948736,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 06:30:01 +0000 UTC,2023-06-04 06:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000378,0.001146,0.000933,0.000933,,52428800,104857600,38550098.580645,38547456,38555648,24948736,24948736,24948736,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 06:45:01 +0000 UTC,2023-06-04 07:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000769,0.000297,0.001252,0.001279,0.001279,,52428800,104857600,38558290.580645,38555648,38563840,24956928,24956928,24956928,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 07:00:01 +0000 UTC,2023-06-04 07:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.000373,0.001246,0.001142,0.001142,,52428800,104857600,38566878.967742,38555648,38821888,24956928,24956928,24956928,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 07:15:01 +0000 UTC,2023-06-04 07:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000472,0.001098,0.000706,0.000706,,52428800,104857600,38558026.322581,38555648,38559744,24956928,24956928,24956928,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 07:30:01 +0000 UTC,2023-06-04 07:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000778,0.000364,0.001276,0.000701,0.000701,,52428800,104857600,38566086.193548,38555648,38817792,24956928,24956928,24956928,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 07:45:01 +0000 UTC,2023-06-04 08:00:00 +0000 UTC,cert-manager,0.05,0.1,0.001017,0.000423,0.005787,0.001016,0.001016,,52428800,104857600,39034483.612903,38502400,41103360,25407752.258065,24899584,27369472,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 08:00:01 +0000 UTC,2023-06-04 08:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000788,0.000416,0.001244,0.000559,0.000559,,52428800,104857600,38470424.774194,38363136,38879232,24852149.677419,24764416,25116672,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 08:15:01 +0000 UTC,2023-06-04 08:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000766,0.000446,0.001222,0.000895,0.000895,,52428800,104857600,38503589.16129,38363136,38686720,24893373.935484,24764416,25063424,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 08:30:01 +0000 UTC,2023-06-04 08:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000774,0.000357,0.00131,0.000831,0.000831,,52428800,104857600,38526711.741935,38490112,38756352,24916100.129032,24891392,25063424,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 08:45:01 +0000 UTC,2023-06-04 09:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000768,0.000377,0.001126,0.001279,0.001279,,52428800,104857600,38496718.451613,38494208,38498304,24895488,24895488,24895488,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 09:00:01 +0000 UTC,2023-06-04 09:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000782,0.000369,0.001187,0.000229,0.000229,,52428800,104857600,38505438.967742,38494208,38760448,24895488,24895488,24895488,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 09:15:01 +0000 UTC,2023-06-04 09:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000774,0.000334,0.001097,0.001141,0.001141,,52428800,104857600,38505703.225806,38494208,38760448,24895488,24895488,24895488,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 09:30:01 +0000 UTC,2023-06-04 09:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000321,0.0013,0.000544,0.000544,,52428800,104857600,38507817.290323,38494208,38760448,24897998.451613,24895488,24899584,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 09:45:01 +0000 UTC,2023-06-04 10:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000765,0.000383,0.001113,0.000637,0.000637,,52428800,104857600,38542302.967742,38498304,38670336,24940940.387097,24899584,25067520,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 10:00:01 +0000 UTC,2023-06-04 10:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000787,0.000386,0.001162,0.001293,0.001293,,52428800,104857600,38501342.967742,38498304,38502400,24899584,24899584,24899584,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 10:15:01 +0000 UTC,2023-06-04 10:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000764,0.000421,0.001338,0.000884,0.000884,,52428800,104857600,38509402.83871,38498304,38760448,24899584,24899584,24899584,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 10:30:01 +0000 UTC,2023-06-04 10:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.00044,0.001311,0.000873,0.000873,,52428800,104857600,38526711.741935,38498304,38764544,24899584,24899584,24899584,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 10:45:01 +0000 UTC,2023-06-04 11:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000396,0.001091,0.000543,0.000543,,52428800,104857600,38500153.806452,38424576,38760448,24891259.870968,24825856,25051136,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 11:00:01 +0000 UTC,2023-06-04 11:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000773,0.000387,0.001124,0.000385,0.000385,,52428800,104857600,38435674.83871,38424576,38690816,24825856,24825856,24825856,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 11:15:01 +0000 UTC,2023-06-04 11:30:00 +0000 UTC,cert-manager,0.05,0.1,0.000771,0.00029,0.001143,0.001129,0.001129,,52428800,104857600,38444131.096774,38424576,38690816,24825856,24825856,24825856,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 11:30:01 +0000 UTC,2023-06-04 11:45:00 +0000 UTC,cert-manager,0.05,0.1,0.000757,0.000448,0.001338,0.000871,0.000871,,52428800,104857600,38444527.483871,38424576,38690816,24825856,24825856,24825856,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 11:45:01 +0000 UTC,2023-06-04 12:00:00 +0000 UTC,cert-manager,0.05,0.1,0.000781,0.000375,0.001149,0.000547,0.000547,,52428800,104857600,38435146.322581,38424576,38686720,24825856,24825856,24825856,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 12:00:01 +0000 UTC,2023-06-04 12:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000772,0.000286,0.001323,0.000964,0.000964,,52428800,104857600,38435806.967742,38424576,38690816,24825856,24825856,24825856,1,1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-04 13:00:01 +0000 UTC,2023-06-04 13:15:00 +0000 UTC,cert-manager,0.05,0.1,0.000775,0.000372,0.001104,0.000689,0.000689,,52428800,104857600,38518123.354839,38514688,38518784,24915968,24915968,24915968,1,1
