experiment_name,namespace,type,name,container_name,timezone,cpuUsage_sum,cpuUsage_avg,cpuUsage_max,cpuUsage_min,cpuThrottle_sum,cpuThrottle_avg,cpuThrottle_max,cpuRequest_sum,cpuRequest_avg,cpuLimit_sum,cpuLimit_avg,memoryRSS_sum,memoryRSS_avg,memoryRSS_max,memoryRSS_min,memoryUsage_sum,memoryUsage_avg,memoryUsage_max,memoryUsage_min,memoryRequest_sum,memoryRequest_avg,memoryLimit_sum,memoryLimit_avg,duration_based_short_term_cpu_requests,duration_based_short_term_memory_requests,duration_based_short_term_cpu_limits,duration_based_short_term_memory_limits,duration_based_medium_term_cpu_requests,duration_based_medium_term_memory_requests,duration_based_medium_term_cpu_limits,duration_based_medium_term_memory_limits,duration_based_long_term_cpu_requests,duration_based_long_term_memory_requests,duration_based_long_term_cpu_limits,duration_based_long_term_memory_limits,cpuUsage_format,memoryRequest_format,memoryRSS_format,cpuThrottle_format,memoryLimit_format,cpuLimit_format,memoryUsage_format,cpuRequest_format
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T17:15:00.000Z,0.000786,0.000786,0.001154,0.000397,0.000553,0.000553,0.000553,0.05,0.05,0.1,0.1,24.1953125,24.1953125,24.1953125,24.1953125,36.652595766129494,36.652595766129494,36.65625,36.65234375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T17:30:00.000Z,0.000779,0.000779,0.00135,0.00037,0.00063,0.00063,0.00063,0.05,0.05,0.1,0.1,24.1953125,24.1953125,24.1953125,24.1953125,36.660408266129494,36.660408266129494,36.90234375,36.65234375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T17:45:00.000Z,0.000785,0.000785,0.001133,0.000431,0.000934,0.000934,0.000934,0.05,0.05,0.1,0.1,24.18472782258034,24.18472782258034,24.3125,24.13671875,36.665952620967865,36.665952620967865,36.90234375,36.59765625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T18:00:00.000Z,0.000793,0.000793,0.001295,0.000426,0.001298,0.001298,0.001298,0.05,0.05,0.1,0.1,24.202116935483932,24.202116935483932,24.3203125,24.140625,36.66721270161247,36.66721270161247,36.84765625,36.59765625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T18:15:00.000Z,0.0007700000000000001,0.0007700000000000001,0.001391,0.000344,0.000795,0.000795,0.000795,0.05,0.05,0.1,0.1,24.140625,24.140625,24.140625,24.140625,36.59765625,36.59765625,36.59765625,36.59765625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T18:30:00.000Z,0.000782,0.000782,0.001178,0.000335,0.0007639999999999999,0.0007639999999999999,0.0007639999999999999,0.05,0.05,0.1,0.1,24.140625,24.140625,24.140625,24.140625,36.60584677419376,36.60584677419376,36.84765625,36.59765625,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T18:45:00.000Z,0.000767,0.000767,0.001114,0.000452,0.000567,0.000567,0.000567,0.05,0.05,0.1,0.1,24.140625,24.140625,24.140625,24.140625,36.605216733870506,36.605216733870506,36.84765625,36.59375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T19:00:00.000Z,0.000787,0.000787,0.00126,0.000331,0.000393,0.000393,0.000393,0.05,0.05,0.1,0.1,24.140625,24.140625,24.140625,24.140625,36.601814516129494,36.601814516129494,36.84375,36.59375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T19:15:00.000Z,0.0007610000000000001,0.0007610000000000001,0.001249,0.000333,0.000258,0.000258,0.000258,0.05,0.05,0.1,0.1,24.140625,24.140625,24.140625,24.140625,36.60194052419376,36.60194052419376,36.84375,36.59375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
cert-manager-openshift-routes|deployment|cert-manager,cert-manager,deployment,cert-manager-openshift-routes,cert-manager-openshift-routes,2023-05-27T19:30:00.000Z,0.00079,0.00079,0.001322,0.000406,0.000957,0.000957,0.000957,0.05,0.05,0.1,0.1,24.159148185483932,24.159148185483932,24.34375,24.140625,36.62046370967771,36.62046370967771,36.84375,36.59375,50.0,50.0,100.0,100.0,,,,,,,,,,,,,cores,MiB,MiB,cores,MiB,cores,MiB,cores
