experiment_name,namespace,type,name,container_name,timezone,cpuUsage_sum,cpuUsage_avg,cpuUsage_max,cpuUsage_min,cpuThrottle_sum,cpuThrottle_avg,cpuThrottle_max,cpuRequest_sum,cpuRequest_avg,cpuLimit_sum,cpuLimit_avg,memoryRSS_sum,memoryRSS_avg,memoryRSS_max,memoryRSS_min,memoryUsage_sum,memoryUsage_avg,memoryUsage_max,memoryUsage_min,memoryRequest_sum,memoryRequest_avg,memoryLimit_sum,memoryLimit_avg,duration_based_short_term_cpu_requests,duration_based_short_term_memory_requests,duration_based_short_term_cpu_limits,duration_based_short_term_memory_limits,duration_based_medium_term_cpu_requests,duration_based_medium_term_memory_requests,duration_based_medium_term_cpu_limits,duration_based_medium_term_memory_limits,duration_based_long_term_cpu_requests,duration_based_long_term_memory_requests,duration_based_long_term_cpu_limits,duration_based_long_term_memory_limits,cpuUsage_format,memoryRequest_format,memoryRSS_format,cpuThrottle_format,memoryLimit_format,cpuLimit_format,memoryUsage_format,cpuRequest_format
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T05:00:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T05:15:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T05:30:00.000Z,2e-06,2e-06,4.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T05:45:00.000Z,1.8e-05,1.8e-05,7.2e-05,5e-06,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T06:00:00.000Z,2.7e-05,2.7e-05,0.00011,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T06:15:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T06:30:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T06:45:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T07:00:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T07:15:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T07:30:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T07:45:00.000Z,0.0,0.0,0.0,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T08:00:00.000Z,4e-06,4e-06,5.5e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T08:15:00.000Z,5e-06,5e-06,1.2e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T08:30:00.000Z,5e-06,5e-06,1.1e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T08:45:00.000Z,8e-06,8e-06,8.6e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T09:00:00.000Z,5e-06,5e-06,1.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T09:15:00.000Z,5e-06,5e-06,1.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T09:30:00.000Z,6e-06,6e-06,1.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T09:45:00.000Z,6e-06,6e-06,4.7e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T10:00:00.000Z,5e-06,5e-06,1.3e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T10:15:00.000Z,3e-06,3e-06,6e-06,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T10:30:00.000Z,3e-06,3e-06,7.000000000000003e-06,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T10:45:00.000Z,3e-06,3e-06,7.000000000000003e-06,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T11:00:00.000Z,5e-06,5e-06,8e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T11:15:00.000Z,4e-06,4e-06,2e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T11:30:00.000Z,4.2e-05,4.2e-05,0.000166,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T11:45:00.000Z,3.3e-05,3.3e-05,0.00015800000000000002,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T12:00:00.000Z,3.5e-05,3.5e-05,0.000128,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T12:15:00.000Z,3.1e-05,3.1e-05,0.000127,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T12:30:00.000Z,2.6e-05,2.6e-05,8.499999999999999e-05,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T12:45:00.000Z,3e-05,3e-05,0.000127,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.789314516129494,2.789314516129494,3.03125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T13:00:00.000Z,3.9e-05,3.9e-05,0.000146,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.78125,2.78125,2.78125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
clowder-plugin|deployment|clowder-system,clowder-system,deployment,clowder-plugin,clowder-plugin,2023-05-28T13:15:00.000Z,3.7e-05,3.7e-05,0.00014199999999999998,0.0,,,,,,,,1.58203125,1.58203125,1.58203125,1.58203125,2.789314516129494,2.789314516129494,3.03125,2.78125,,,,,,,,,,,,,,,,,cores,,MiB,,,,MiB,
