report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name,cluster_name
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:15:01 +0000 UTC,2023-06-06 17:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,0.000144,6.4e-05,0.00023700000000000001,0.000144,,,,,,,,3592456.258065,3584000.0,3846144.0,3592456.258065,1671168.0,1671168.0,1671168.0,1671168.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:30:01 +0000 UTC,2023-06-06 17:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,0.000145,6.500000000000001e-05,0.00023500000000000002,0.000145,,,,,,,,3583867.870968,3579904.0,3584000.0,3583867.870968,1671168.0,1671168.0,1671168.0,1671168.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-06 17:45:01 +0000 UTC,2023-06-06 18:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,0.000148,8e-05,0.000271,0.000148,,,,,,,,3583867.870968,3579904.0,3584000.0,3583867.870968,1671168.0,1671168.0,1671168.0,1671168.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:00:01 +0000 UTC,2023-05-31 11:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,6.4e-05,1e-05,0.00011999999999999999,6.4e-05,,,,,,,,2954008.774194,2928640.0,3190784.0,2954008.774194,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:15:01 +0000 UTC,2023-05-31 11:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.1e-05,2.9999999999999997e-05,0.00021099999999999998,8.1e-05,,,,,,,,2937096.258065,2928640.0,3190784.0,2937096.258065,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:30:01 +0000 UTC,2023-05-31 11:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.3e-05,2.3e-05,0.000156,7.3e-05,,,,,,,,2928772.129032,2928640.0,2932736.0,2928772.129032,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 11:45:01 +0000 UTC,2023-05-31 12:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.499999999999999e-05,3.2e-05,0.000171,8.499999999999999e-05,,,,,,,,2937096.258065,2928640.0,3190784.0,2937096.258065,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:00:01 +0000 UTC,2023-05-31 12:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.6e-05,3.1e-05,0.0002,7.6e-05,,,,,,,,2928772.129032,2928640.0,2932736.0,2928772.129032,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:15:01 +0000 UTC,2023-05-31 12:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,5.2000000000000004e-05,1.4999999999999999e-05,0.000133,5.2000000000000004e-05,,,,,,,,2928640.0,2928640.0,2928640.0,2928640.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:30:01 +0000 UTC,2023-05-31 12:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,4.7e-05,1.1e-05,0.00013700000000000002,4.7e-05,,,,,,,,2937096.258065,2928640.0,3190784.0,2937096.258065,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 12:45:01 +0000 UTC,2023-05-31 13:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,4.6e-05,1.1e-05,9.6e-05,4.6e-05,,,,,,,,2928640.0,2928640.0,2928640.0,2928640.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:00:01 +0000 UTC,2023-05-31 13:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,5.9999999999999995e-05,1.4000000000000001e-05,0.000136,5.9999999999999995e-05,,,,,,,,2928772.129032,2928640.0,2932736.0,2928772.129032,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:15:01 +0000 UTC,2023-05-31 13:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,6.500000000000001e-05,1.6e-05,0.000135,6.500000000000001e-05,,,,,,,,2928640.0,2928640.0,2928640.0,2928640.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:30:01 +0000 UTC,2023-05-31 13:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,6.500000000000001e-05,2.1e-05,0.00014099999999999998,6.500000000000001e-05,,,,,,,,2928640.0,2928640.0,2928640.0,2928640.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 13:45:01 +0000 UTC,2023-05-31 14:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.099999999999999e-05,2.3e-05,0.000352,7.099999999999999e-05,,,,,,,,2928640.0,2928640.0,2928640.0,2928640.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:00:01 +0000 UTC,2023-05-31 14:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.6e-05,2e-05,0.00017900000000000001,8.6e-05,,,,,,,,2941192.258065,2932736.0,3194880.0,2941192.258065,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:15:01 +0000 UTC,2023-05-31 14:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.6e-05,1.9e-05,0.000225,7.6e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:30:01 +0000 UTC,2023-05-31 14:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.900000000000001e-05,2.8999999999999997e-05,0.00018999999999999998,7.900000000000001e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 14:45:01 +0000 UTC,2023-05-31 15:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.499999999999999e-05,3.3e-05,0.000178,8.499999999999999e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:00:01 +0000 UTC,2023-05-31 15:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.3e-05,2e-05,0.00014,8.3e-05,,,,,,,,2941192.258065,2932736.0,3194880.0,2941192.258065,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:15:01 +0000 UTC,2023-05-31 15:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,6.9e-05,2.9999999999999997e-05,0.000131,6.9e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:30:01 +0000 UTC,2023-05-31 15:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,6.7e-05,2.2e-05,0.00014199999999999998,6.7e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 15:45:01 +0000 UTC,2023-05-31 16:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,7.900000000000001e-05,3.2e-05,0.000184,7.900000000000001e-05,,,,,,,,2941324.387097,2932736.0,3194880.0,2941324.387097,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:00:01 +0000 UTC,2023-05-31 16:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.8e-05,4.6e-05,0.000156,8.8e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:15:01 +0000 UTC,2023-05-31 16:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,0.000113,2.8000000000000003e-05,0.000184,0.000113,,,,,,,,2932868.129032,2932736.0,2936832.0,2932868.129032,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:30:01 +0000 UTC,2023-05-31 16:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,9.8e-05,3.2e-05,0.000196,9.8e-05,,,,,,,,2932868.129032,2932736.0,2936832.0,2932868.129032,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-05-01 00:00:00 +0000 UTC,2023-06-01 00:00:00 +0000 UTC,2023-05-31 16:45:01 +0000 UTC,2023-05-31 17:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-nddwn,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-191-239.ec2.internal,i-0e4556cf0a48a6da3,,,,,8.499999999999999e-05,3.3e-05,0.000181,8.499999999999999e-05,,,,,,,,2932736.0,2932736.0,2932736.0,2932736.0,1662976.0,1662976.0,1662976.0,1662976.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 07:00:01 +0000 UTC,2023-06-11 07:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 07:15:01 +0000 UTC,2023-06-11 07:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 07:30:01 +0000 UTC,2023-06-11 07:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 07:45:01 +0000 UTC,2023-06-11 08:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 08:00:01 +0000 UTC,2023-06-11 08:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 08:15:01 +0000 UTC,2023-06-11 08:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 08:30:01 +0000 UTC,2023-06-11 08:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 08:45:01 +0000 UTC,2023-06-11 09:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 09:00:01 +0000 UTC,2023-06-11 09:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 09:15:01 +0000 UTC,2023-06-11 09:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 09:30:01 +0000 UTC,2023-06-11 09:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 09:45:01 +0000 UTC,2023-06-11 10:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 10:00:01 +0000 UTC,2023-06-11 10:15:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 10:15:01 +0000 UTC,2023-06-11 10:30:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 10:30:01 +0000 UTC,2023-06-11 10:45:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
2023-06-01 00:00:00 +0000 UTC,2023-07-01 00:00:00 +0000 UTC,2023-06-11 10:45:01 +0000 UTC,2023-06-11 11:00:00 +0000 UTC,clowder-plugin,clowder-plugin-65cb58474f-ckj6c,clowder-plugin-65cb58474f,ReplicaSet,clowder-plugin,deployment,clowder-system,quay.io/cloudservices/clowder-plugin:2abf074,ip-10-4-185-240.ec2.internal,i-0256b7e53d31fad27,,,,,0.0,0.0,0.0,0.0,,,,,,,,2830336.0,2830336.0,2830336.0,2830336.0,1658880.0,1658880.0,1658880.0,1658880.0,deployment,clowder-plugin,cluster1
