start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_sum_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Fri Mar 17 10:14:22 UTC 2023,Fri Mar 17 10:29:23 UTC 2023,9.24,27.72,9.24,27.72,12.2513156061989,4.08377186873298,18.0438419219999,6.49563004296506,2.19075727816671,0,0,0,2733000000,8199000000,2733000000,8199000000,3004714347.35484,1001571449.11828,1095557120,935735296,2967922886.19355,989307628.731183,1083330560,923217920,46207889.3241379,15402629.7747126,15890488.3195402,15133499.3609195
Fri Mar 17 10:29:23 UTC 2023,Fri Mar 17 10:44:23 UTC 2023,9.24,27.72,9.24,27.72,8.28497891083547,2.76165963694516,14.1009770477637,5.50261858433175,1.4885396569327,0,0,0,2733000000,8199000000,2733000000,8199000000,2997217610.32258,999053960.900358,1090592768,934223872,2964086414.03871,988028804.67957,1080340480,922558464,34066955.8022989,11355651.9340996,11670190.5494253,11090133.3977012
Fri Mar 17 10:44:23 UTC 2023,Fri Mar 17 10:59:24 UTC 2023,9.24,27.72,9.24,27.72,15.3264812774522,5.10882709248408,23.1295879376684,8.35274262070113,1.57622621396634,0,0,0,2733000000,8199000000,2733000000,8199000000,3009932598.50323,1003310866.16774,1099939840,934416384,2973422268.28387,991140756.094624,1087438848,922615808,109087047.808046,36362349.2693487,37438051.9689655,35396187.1137931
Fri Mar 17 10:59:24 UTC 2023,Fri Mar 17 11:14:24 UTC 2023,9.24,27.72,9.24,27.72,10.1591318207845,3.38637727359482,18.2098654874018,7.40708374606717,1.36441485576797,0,0,0,2733000000,8199000000,2733000000,8199000000,3024554966.15914,1008184988.71971,1101070336,937545728,2980977688.22366,993659229.407885,1088331776,924385280,50524170.5954023,16841390.1984674,16921833.8988506,16728464.0954023
Fri Mar 17 11:14:24 UTC 2023,Fri Mar 17 11:29:25 UTC 2023,9.24,27.72,9.24,27.72,8.42467279284559,2.80822426428186,12.355662506064,4.38802569496523,1.35624422776552,0,0,0,2733000000,8199000000,2733000000,8199000000,3004952479.10538,1001650826.36846,1100152832,934924288,2972036309.6086,990678769.869534,1088311296,923439104,34623943.6091954,11541314.5363985,11840546.3172414,11264419.4816092
Fri Mar 17 11:29:25 UTC 2023,Fri Mar 17 11:44:25 UTC 2023,9.24,27.72,9.24,27.72,8.97879742272108,2.99293247424036,12.8191460997021,4.29368597450278,1.41808285773344,0,0,0,2733000000,8199000000,2733000000,8199000000,2857181752.15484,952393917.384946,1092546560,767262720,2806924620.52473,935641540.17491,1084592128,744726528,40945504.1942529,13648501.3980843,13701792.3206897,13559569.3045977
Fri Mar 17 11:44:26 UTC 2023,Fri Mar 17 11:59:26 UTC 2023,9.24,27.72,9.24,27.72,1.10891397499007,0.369637991663357,10.6760872939679,3.74470866773433,0.000254061631858,0,0,0,2733000000,8199000000,2733000000,8199000000,2818608649.90968,939536216.636559,1075384320,756535296,2782532522.11613,927510840.705376,1058185216,739913728,5327430.66206897,1775810.22068966,1860945.77241379,1727422.33333333
Fri Mar 17 11:59:26 UTC 2023,Fri Mar 17 12:14:26 UTC 2023,9.24,27.72,9.24,27.72,11.2758404269188,3.75861347563961,18.8436825736989,6.67882185726582,0.000262862199452,0,0,0,2733000000,8199000000,2733000000,8199000000,2820755883.2172,940251961.072402,1067036672,756535296,2782494032.92903,927498010.976344,1053671424,739913728,42909455.6448276,14303151.8816092,15749444.8873563,13435626.6827586
Fri Mar 17 12:14:27 UTC 2023,Fri Mar 17 12:29:27 UTC 2023,9.24,27.72,9.24,27.72,10.4747928193833,3.4915976064611,16.5000485110349,6.06505730859935,1.42954872956616,0,0,0,2733000000,8199000000,2733000000,8199000000,2821284549.09247,940428183.030824,1068068864,757952512,2782888103.36344,927629367.787814,1053876224,740384768,42795496.2528736,14265165.4176245,15820576.708046,13181225.2229885
Fri Mar 17 12:29:27 UTC 2023,Fri Mar 17 12:44:27 UTC 2023,9.24,27.72,9.24,27.72,9.98712416446781,3.32904138815594,20.6790367647365,7.42505695636695,1.18339156953346,0,0,0,2733000000,8199000000,2733000000,8199000000,2818134328.70538,939378109.568459,1066188800,757870592,2782713296.65376,927571098.884588,1053880320,740384768,50206151.2747127,16735383.7582375,18705181.1252874,15675220.3804598
Fri Mar 17 12:44:27 UTC 2023,Fri Mar 17 12:59:28 UTC 2023,9.24,27.72,9.24,27.72,16.554453897921,5.51815129930701,23.8882999996344,9.39232274876752,2.69937553986674,0,0,0,2733000000,8199000000,2733000000,8199000000,2818895365.50538,939631788.501792,1064759296,758288384,2783413510.05591,927804503.351971,1053937664,740458496,126467257.273563,42155752.4245211,45693684.5908046,39583420.0643678
Fri Mar 17 12:59:28 UTC 2023,Fri Mar 17 13:14:28 UTC 2023,9.24,27.72,9.24,27.72,10.3541428700944,3.45138095669815,20.4412615873017,7.35811087913656,1.20221695386766,0,0,0,2733000000,8199000000,2733000000,8199000000,2818145713.82366,939381904.607885,1064284160,758255616,2783310471.43226,927770157.144086,1053876224,740462592,56570922.5367816,18856974.1789272,19177554.2965517,18464809.0287356
Fri Mar 17 13:14:28 UTC 2023,Fri Mar 17 13:29:29 UTC 2023,9.24,27.72,9.24,27.72,8.8101541955989,2.93671806519963,13.1146895314644,4.56380517726454,1.37468783223303,0,0,0,2733000000,8199000000,2733000000,8199000000,2817692392.32688,939230797.442294,1065066496,757944320,2783236862.34839,927745620.782796,1053917184,740470784,40840721.7609195,13613573.9203065,14204043.6666667,13279214.0977012
Fri Mar 17 13:29:29 UTC 2023,Fri Mar 17 13:44:29 UTC 2023,9.24,27.72,9.24,27.72,8.4064367023078,2.80214556743593,12.4400481929304,4.54241036773116,1.4129234344,0,0,0,2733000000,8199000000,2733000000,8199000000,2817648278.84731,939216092.949104,1064550400,757923840,2783510792.25806,927836930.752688,1054564352,740478976,36940224.3988506,12313408.1329502,13322533.0632184,11707401.2655172
Fri Mar 17 13:44:29 UTC 2023,Fri Mar 17 13:59:30 UTC 2023,9.24,27.72,9.24,27.72,9.15233212299884,3.05077737433295,13.0083274238006,4.67890066803278,1.39882403693628,0,0,0,2733000000,8199000000,2733000000,8199000000,2819496134.19355,939832044.731183,1064611840,758669312,2784769744.10323,928256581.367742,1054650368,740814848,42973329.7770115,14324443.2590038,14446900.0137931,14211902.2367816
Fri Mar 17 13:59:30 UTC 2023,Fri Mar 17 14:14:30 UTC 2023,9.24,27.72,9.24,27.72,12.0185373290345,4.00617910967816,19.0019581526304,7.36863670809738,1.97845293410161,0,0,0,2733000000,8199000000,2733000000,8199000000,2918720474.56344,972906824.85448,1069780992,758833152,2879637728.61936,959879242.873118,1056460800,740921344,45660246.7333333,15220082.2444444,15489636.4390805,15035011.3402299
Fri Mar 17 14:14:30 UTC 2023,Fri Mar 17 14:29:31 UTC 2023,9.24,27.72,9.24,27.72,9.16659407462233,3.05553135820744,15.9117391831028,5.95365990256735,1.24022648689958,0,0,0,2733000000,8199000000,2733000000,8199000000,2993276064.75699,997758688.25233,1068044288,924200960,2953498223.2086,984499407.736201,1056415744,903880704,36933013.954023,12311004.651341,12748337.5954023,11945666.5425287
Fri Mar 17 14:29:31 UTC 2023,Fri Mar 17 14:44:31 UTC 2023,9.24,27.72,9.24,27.72,14.6572657081009,4.88575523603365,23.957784869031,8.40484687853411,1.34806408780084,0,0,0,2733000000,8199000000,2733000000,8199000000,2938210436.12903,979403478.709678,1070628864,924336128,2884661895.43226,961553965.144086,1058455552,903880704,98851002.9712644,32950334.3237548,34656856.8333333,31738210.2402299
Fri Mar 17 14:44:31 UTC 2023,Fri Mar 17 14:59:32 UTC 2023,9.24,27.72,9.24,27.72,12.966305661459,4.32210188715298,21.9281925711005,7.72651918750101,1.75208379570007,0,0,0,2733000000,8199000000,2733000000,8199000000,2922836448.06882,974278816.022939,1051324416,926298112,2854200361.84086,951400120.61362,1022431232,904859648,87086875.7724138,29028958.5908046,29800203.3597701,28328476.345977
Fri Mar 17 14:59:32 UTC 2023,Fri Mar 17 15:14:33 UTC 2023,9.24,27.72,9.24,27.72,9.22553224124887,3.07517741374963,13.7641924557684,4.71762500660067,1.73270849600279,0,0,0,2733000000,8199000000,2733000000,8199000000,2926712981.74624,975570993.915412,1049378816,924422144,2857563138.20215,952521046.067383,1022521344,903925760,43132457.7563218,14377485.9187739,14459562.2896552,14224495.8494253
Fri Mar 17 15:14:33 UTC 2023,Fri Mar 17 15:29:33 UTC 2023,9.24,27.72,9.24,27.72,8.16985018320673,2.72328339440224,11.4957210395311,4.11172578056576,1.33602276076563,0,0,0,2733000000,8199000000,2733000000,8199000000,2906022315.2172,968674105.072402,1042202624,924229632,2847118787.44086,949039595.81362,1018454016,903860224,35047684.0689655,11682561.3563218,11967654.0402299,11516264.6287356
Fri Mar 17 15:29:33 UTC 2023,Fri Mar 17 15:44:34 UTC 2023,9.24,27.72,9.24,27.72,8.17641728876333,2.72547242958778,11.8241847027675,4.42707886113397,1.3155654878666,0,0,0,2733000000,8199000000,2733000000,8199000000,2904428160.82581,968142720.275269,1048485888,914862080,2844745908.57634,948248636.192115,1021722624,901304320,34534944.6298851,11511648.2099617,11787840.2471264,11308494.691954
Fri Mar 17 15:44:34 UTC 2023,Fri Mar 17 15:59:34 UTC 2023,9.24,27.72,9.24,27.72,9.35785791424,3.11928597141333,13.9199978663353,4.90063821050183,1.3408537323315,0,0,0,2733000000,8199000000,2733000000,8199000000,2896039579.25161,965346526.417204,1048936448,915316736,2832249043.40645,944083014.468817,1022308352,901611520,42472600.2850575,14157533.4283525,14380522.4873563,13996833.6942529
Fri Mar 17 15:59:34 UTC 2023,Fri Mar 17 16:14:35 UTC 2023,9.24,27.72,9.24,27.72,11.8082470508056,3.93608235026852,18.7664253872004,6.47483984636686,1.5245671381359,0,0,0,2733000000,8199000000,2733000000,8199000000,2879600886.64086,959866962.21362,1046700032,908234752,2824657406.89893,941552468.966308,1022468096,898486272,46330210.0505747,15443403.3501916,16257126.1816092,15017175.7195402
Fri Mar 17 16:14:35 UTC 2023,Fri Mar 17 16:29:35 UTC 2023,9.24,27.72,9.24,27.72,10.8005679821623,3.60018932738742,17.3634903496325,6.52617321906534,1.23840718559998,0,0,0,2733000000,8199000000,2733000000,8199000000,2856497473.51398,952165824.50466,1040777216,907005952,2813297093.64301,937765697.881004,1018757120,896090112,42516888.4597701,14172296.1532567,15134635.5609195,13642907.2781609
Fri Mar 17 16:29:35 UTC 2023,Fri Mar 17 16:44:35 UTC 2023,9.24,27.72,9.24,27.72,8.6602468281899,2.88674894272996,17.9374033258646,6.995149277236,1.26374174416609,0,0,0,2733000000,8199000000,2733000000,8199000000,2854213429.40215,951404476.467383,1039568896,906940416,2812085184.13763,937361728.045878,1018470400,895959040,35844577.9597701,11948192.6532567,13069925.2241379,11152372.1114943
Fri Mar 17 16:44:36 UTC 2023,Fri Mar 17 16:59:36 UTC 2023,9.24,27.72,9.24,27.72,16.4772470987745,5.49241569959149,23.2818169119341,8.62538155096505,2.64321416806585,0,0,0,2733000000,8199000000,2733000000,8199000000,2857440676.61075,952480225.536918,1040605184,907694080,2813652895.10538,937884298.368459,1018994688,896630784,123343052.16092,41114350.7203065,43671180.3517241,38959664.3425287
Fri Mar 17 16:59:36 UTC 2023,Fri Mar 17 17:14:37 UTC 2023,9.24,27.72,9.24,27.72,11.1065273183379,3.70217577277928,21.5978098686008,7.82018603406614,1.41696049203553,0,0,0,2733000000,8199000000,2733000000,8199000000,2857684221.24731,952561407.082438,1040322560,907722752,2814276671.86237,938092223.954122,1018802176,897183744,67125613.8103448,22375204.6034483,22692451.7862069,22179680.1264368
Fri Mar 17 17:14:37 UTC 2023,Fri Mar 17 17:29:37 UTC 2023,9.24,27.72,9.24,27.72,8.77894358862217,2.92631452954072,12.5552666705296,4.38984442583363,1.29992564140121,0,0,0,2733000000,8199000000,2733000000,8199000000,2856567796.98925,952189265.663083,1040809984,907100160,2813934034.85591,937978011.618638,1018802176,896581632,40342167.1,13447389.0333333,13680107.9701149,13281877.491954
Fri Mar 17 17:29:37 UTC 2023,Fri Mar 17 17:44:38 UTC 2023,9.24,27.72,9.24,27.72,8.16397481350668,2.72132493783556,12.6689222166354,4.73410505543385,1.29294605906665,0,0,0,2733000000,8199000000,2733000000,8199000000,2853716285.10968,951238761.703226,1039740928,906924032,2813053117.38495,937684372.461649,1018920960,896544768,34929167.8632184,11643055.9544061,12345417.416092,11132118.3862069
Fri Mar 17 17:44:38 UTC 2023,Fri Mar 17 17:59:38 UTC 2023,9.24,27.72,9.24,27.72,9.11001878709545,3.03667292903182,13.7910868478667,4.82639266850116,1.29119481310093,0,0,0,2733000000,8199000000,2733000000,8199000000,2828607712.61936,942869237.539785,1040908288,881659904,2783940951.53548,927980317.178495,1019379712,856379392,42055104.3586207,14018368.1195402,14316084.5816092,13677343.4482759
Fri Mar 17 17:59:38 UTC 2023,Fri Mar 17 18:14:39 UTC 2023,9.24,27.72,9.24,27.72,11.1893336675624,3.72977788918747,18.7913056624626,6.31050310343271,1.16886606976623,0,0,0,2733000000,8199000000,2733000000,8199000000,2702898248.67097,900966082.890323,912494592,881664000,2653532358.19355,884510786.064516,899506176,856383488,44324723.2413793,14774907.7471264,15005248.9954023,14527649.2413793
Fri Mar 17 18:14:39 UTC 2023,Fri Mar 17 18:29:39 UTC 2023,9.24,27.72,9.24,27.72,11.3041199455933,3.76803998186443,17.6551955679703,6.22047029846581,1.62467234659707,0,0,0,2733000000,8199000000,2733000000,8199000000,2694878610.99355,898292870.331183,1008967680,859508736,2643705375.93118,881235125.310394,986492928,839512064,42721676.9195402,14240558.9731801,14629221,13956248.2482759
Fri Mar 17 18:29:39 UTC 2023,Fri Mar 17 18:44:40 UTC 2023,9.24,27.72,9.24,27.72,8.18751701568215,2.72917233856072,11.3425648568974,3.79562213143023,1.40198332859824,0,0,0,2733000000,8199000000,2733000000,8199000000,2638446561.16989,879482187.056631,909045760,826277888,2581626408.73978,860542136.246595,899248128,804753408,33546034.1701149,11182011.3900383,11487378.8321839,10985507.1356322
Fri Mar 17 18:44:40 UTC 2023,Fri Mar 17 18:59:40 UTC 2023,9.24,27.72,9.24,27.72,16.0037801556345,5.33459338521149,23.1836140634026,8.12357540856659,2.58319487469659,0,0,0,2733000000,8199000000,2733000000,8199000000,2575475630.52043,858491876.840144,885673984,828084224,2503886830.3828,834628943.460932,857358336,805613568,116178765.872414,38726255.2908046,39964086.5827586,37759311.4448276
Fri Mar 17 18:59:40 UTC 2023,Fri Mar 17 19:14:41 UTC 2023,9.24,27.72,9.24,27.72,11.5521808970987,3.85072696569958,22.6581632493335,8.59287362990047,1.53655446553215,0,0,0,2733000000,8199000000,2733000000,8199000000,2731324854.22796,910441618.075986,1104023552,828436480,2660412660.43871,886804220.146236,1072680960,805715968,70700942.9977012,23566980.9992337,23809665.8494253,23210909.0724138
Fri Mar 17 19:14:41 UTC 2023,Fri Mar 17 19:29:41 UTC 2023,9.24,27.72,9.24,27.72,8.85547245766903,2.95182415255634,12.759263893993,4.86198136916306,1.40717415919838,0,0,0,2733000000,8199000000,2733000000,8199000000,2782507664.24086,927502554.746953,1087864832,826290176,2721121625.73763,907040541.912545,1072701440,804716544,40787949.3862069,13595983.1287356,13669278.1965517,13525208.9586207
Fri Mar 17 19:29:41 UTC 2023,Fri Mar 17 19:44:42 UTC 2023,9.24,27.72,9.24,27.72,8.07709985531996,2.69236661843999,11.5127259864317,4.0610986488328,1.22708469460097,0,0,0,2733000000,8199000000,2733000000,8199000000,2766185509.43656,922061836.478853,1082195968,826032128,2713065863.9828,904355287.994265,1068920832,804610048,33612446.4,11204148.8,11576691.9137931,10964321.5310345
Fri Mar 17 19:44:42 UTC 2023,Fri Mar 17 19:59:42 UTC 2023,9.24,27.72,9.24,27.72,9.20118648524888,3.06706216174963,13.3053460464968,4.55754339629784,1.19368657709953,0,0,0,2733000000,8199000000,2733000000,8199000000,2901353830.95054,967117943.650179,1088376832,833789952,2833938189.76344,944646063.25448,1073311744,807895040,41794044.9908046,13931348.3302682,14025466.0367816,13795593.9137931
Fri Mar 17 19:59:42 UTC 2023,Fri Mar 17 20:14:43 UTC 2023,9.24,27.72,9.24,27.72,11.5968257537412,3.86560858458039,18.9201242481009,7.59347609573354,1.40164332486456,0,0,0,2733000000,8199000000,2733000000,8199000000,2886930313.08387,962310104.36129,1088847872,825929728,2827154359.32903,942384786.443011,1073586176,804646912,46254499.783908,15418166.594636,16121079.3494253,14843945.0574713
Fri Mar 17 20:14:43 UTC 2023,Fri Mar 17 20:29:43 UTC 2023,9.24,27.72,9.24,27.72,11.5202564689399,3.84008548964664,18.623286618269,7.02337034836722,1.54428076470116,0,0,0,2733000000,8199000000,2733000000,8199000000,3050331512.56774,1016777170.85591,1080852480,825884672,2995194582.70968,998398194.236559,1068945408,804585472,45859637.8574713,15286545.9524904,16832344.4183908,14322253.9632184
Fri Mar 17 20:29:43 UTC 2023,Fri Mar 17 20:44:43 UTC 2023,9.24,27.72,9.24,27.72,8.45658284610564,2.81886094870188,12.0106551812341,4.34054312906616,1.48851198309955,0,0,0,2733000000,8199000000,2733000000,8199000000,3091598844.69677,1030532948.23226,1079971840,969355264,3037634674.51183,1012544891.50394,1068449792,947851264,37021452.3517241,12340484.1172414,14005347.0183908,11315692.1793103
Fri Mar 17 20:44:44 UTC 2023,Fri Mar 17 20:59:44 UTC 2023,9.24,27.72,9.24,27.72,16.058829875161,5.35294329172035,24.8149511527619,9.54616475903119,1.5582748832996,0,0,0,2733000000,8199000000,2733000000,8199000000,3086833941.47097,1028944647.15699,1080147968,960413696,3038245260.3871,1012748420.12903,1068711936,947859456,118341534.118391,39447178.0394636,43266140.2632184,36657548.1827586
Fri Mar 17 20:59:44 UTC 2023,Fri Mar 17 21:14:44 UTC 2023,9.24,27.72,9.24,27.72,12.0145600308012,4.00485334360041,22.6026085364982,7.91470681310166,1.61040648676765,0,0,0,2733000000,8199000000,2733000000,8199000000,3071840273.6172,1023946757.8724,1080344576,960180224,3040348587.2172,1013449529.0724,1069064192,948125696,79223221.1229885,26407740.3743295,28442591.8275862,24892145.3057471
Fri Mar 17 21:14:45 UTC 2023,Fri Mar 17 21:29:45 UTC 2023,9.24,27.72,9.24,27.72,8.90263795029437,2.96754598343146,13.8408450170381,4.80915522060047,1.26861359463461,0,0,0,2733000000,8199000000,2733000000,8199000000,3071558812.35269,1023852937.4509,1081143296,959729664,3040420800.13763,1013473600.04588,1068814336,948035584,42270536.8678161,14090178.9559387,14260341.9770115,13840896.9218391
Fri Mar 17 21:29:45 UTC 2023,Fri Mar 17 21:44:45 UTC 2023,9.24,27.72,9.24,27.72,8.50582918595562,2.83527639531854,12.0956424679025,4.69133388486613,1.52418401743441,0,0,0,2733000000,8199000000,2733000000,8199000000,3071548660.43871,1023849553.47957,1081798656,959660032,3040432762.21936,1013477587.40645,1069207552,948002816,37206881.2770115,12402293.7590038,14143132.6183908,11292504.0816092
Fri Mar 17 21:44:46 UTC 2023,Fri Mar 17 21:59:46 UTC 2023,9.24,27.72,9.24,27.72,8.91551780043325,2.97183926681108,12.4650426305947,4.26201807163112,1.37602100213602,0,0,0,2733000000,8199000000,2733000000,8199000000,3072630660.67957,1024210220.22652,1080950784,959741952,3041564799.72473,1013854933.24158,1069649920,948125696,42016764.7655172,14005588.2551724,14167871.3218391,13909783.7321839
Fri Mar 17 21:59:46 UTC 2023,Fri Mar 17 22:14:47 UTC 2023,9.24,27.72,9.24,27.72,9.35485679655659,3.1182855988522,14.0390469095359,5.22112782890132,1.06946530196583,0,0,0,2733000000,8199000000,2733000000,8199000000,3073068382.14194,1024356127.38065,1080950784,960045056,3041835289.87527,1013945096.62509,1069875200,948297728,38330797.7885057,12776932.5961686,13173928.0965517,12509138.3678161
Fri Mar 17 22:14:47 UTC 2023,Fri Mar 17 22:29:47 UTC 2023,9.24,27.72,9.24,27.72,8.98715253850225,2.99571751283408,13.5802300115659,4.80442940523305,1.44016789896802,0,0,0,2733000000,8199000000,2733000000,8199000000,3073798315.76774,1024599438.58925,1082806272,960372736,3042364118.70968,1014121372.90323,1070264320,948498432,35773392.4965517,11924464.1655172,12550122.0022989,11477886.645977
Fri Mar 17 22:29:47 UTC 2023,Fri Mar 17 22:44:48 UTC 2023,9.24,27.72,9.24,27.72,13.6099074764534,4.53663582548447,25.6219769732289,9.23686384583125,1.33537248699771,0.000607477755181,0.00020249258506,0.000607477755181,2733000000,8199000000,2733000000,8199000000,3090886656,1030295552,1093799936,960507904,3057879722.66667,1019293240.88889,1080872960,948867072,78324626.6563218,26108208.8854406,28270342.9666667,24905267.745977
Fri Mar 17 22:44:48 UTC 2023,Fri Mar 17 22:59:48 UTC 2023,9.24,27.72,9.24,27.72,12.4328466655612,4.14428222185372,23.1737004705356,8.23669709646686,1.91169849149883,0,0,0,2733000000,8199000000,2733000000,8199000000,3174567037.52258,1058189012.50753,1148276736,995946496,3135634456.22366,1045211485.40789,1128812544,983834624,82419087.8551724,27473029.2850575,28463720.2494253,26639621.7114943
Fri Mar 17 22:59:48 UTC 2023,Fri Mar 17 23:14:49 UTC 2023,9.24,27.72,9.24,27.72,8.59750712260216,2.86583570753405,13.5900454053966,4.71603992076513,1.52387104676648,0,0,0,2733000000,8199000000,2733000000,8199000000,3174222925.07527,1058074308.35842,1145237504,994086912,3136819935.51828,1045606645.17276,1128927232,982761472,39235299.4850575,13078433.1616858,13213710.5413793,12946210.7114943
Fri Mar 17 23:14:49 UTC 2023,Fri Mar 17 23:29:49 UTC 2023,9.24,27.72,9.24,27.72,8.53357395325671,2.84452465108557,12.7207372723341,4.50696178429838,1.14047977759813,0,0,0,2733000000,8199000000,2733000000,8199000000,3167096686.65806,1055698895.55269,1140396032,994127872,3133688961.92688,1044562987.30896,1126518784,982667264,38031437.2114942,12677145.7371648,12707458.2425287,12659310.0471264
Fri Mar 17 23:29:49 UTC 2023,Fri Mar 17 23:44:50 UTC 2023,9.24,27.72,9.24,27.72,9.78046073935654,3.26015357978551,15.6686062296969,6.28065505156604,1.4658878860025,0,0,0,2733000000,8199000000,2733000000,8199000000,3164533150.0043,1054844383.33477,1139929088,991846400,3133177966.10753,1044392655.36918,1126588416,982269952,41287597.0298851,13762532.343295,14329390.9333333,13373204.2252874
Fri Mar 17 23:44:50 UTC 2023,Fri Mar 17 23:59:50 UTC 2023,9.24,27.72,9.24,27.72,10.6228357048524,3.5409452349508,14.9821207349344,5.07620088220186,1.46188825606757,0,0,0,2733000000,8199000000,2733000000,8199000000,2843480152.08602,947826717.362007,1142075392,710725632,2783295219.33763,927765073.112545,1127153664,674537472,41101148.7966419,13763750.3136747,15176434.6206897,12636199.5103448
Fri Mar 17 23:59:50 UTC 2023,Sat Mar 18 00:14:51 UTC 2023,9.24,27.72,9.24,27.72,12.6645661199621,4.22152203998735,16.9276589538048,5.79976527913629,1.82373293183045,0,0,0,2733000000,8199000000,2733000000,8199000000,2850096205.07527,950032068.358423,1144590336,713920512,2786940703.38064,928980234.460215,1127280640,675979264,47009248.6729363,15669749.5576454,16163883.4229885,15387553.754023
Sat Mar 18 00:14:51 UTC 2023,Sat Mar 18 00:29:51 UTC 2023,9.24,27.72,9.24,27.72,12.5193922893645,4.17313076312149,17.5959575127345,6.19881818483506,2.11515743919881,0,0,0,2733000000,8199000000,2733000000,8199000000,2849131526.60645,949710508.868817,1140502528,713859072,2787454742.57204,929151580.857348,1127337984,675987456,46852720.1862335,15617573.3954112,16135827.0367816,15294048.7747392
Sat Mar 18 00:29:51 UTC 2023,Sat Mar 18 00:44:52 UTC 2023,9.24,27.72,9.24,27.72,13.0585895642489,4.35286318808298,18.0982779268641,6.63640971249746,2.14095131233335,0,0,0,2733000000,8199000000,2733000000,8199000000,2941120824.70538,980373608.235126,1140781056,713850880,2887759805.93548,962586601.978495,1127612416,676012032,47056927.1718837,15685642.3906279,16050766.1517241,15425370.7724138
Sat Mar 18 00:44:52 UTC 2023,Sat Mar 18 00:59:53 UTC 2023,9.24,27.72,9.24,27.72,12.7847655794689,4.26158852648964,17.9611932078648,6.16221403503247,1.78880802450003,0,0,0,2733000000,8199000000,2733000000,8199000000,3052914754.06452,1017638251.35484,1140670464,939024384,2995979957.67742,998659985.892473,1127972864,908173312,47348689.3686335,15782896.4562112,16621883.5793103,15236747.616092
Sat Mar 18 00:59:53 UTC 2023,Sat Mar 18 01:14:53 UTC 2023,9.24,27.72,9.24,27.72,9.51494578142651,3.17164859380883,18.6133501008696,6.39791388673475,0.934179808998791,0,0,0,2733000000,8199000000,2733000000,8199000000,3027855029.67742,1009285009.89247,1141575680,935616512,2967016481.03226,989005493.677419,1128202240,906592256,38377848.3445522,12792616.1148507,13491052.5517241,12304407.9563218
Sat Mar 18 01:14:53 UTC 2023,Sat Mar 18 01:29:54 UTC 2023,9.24,27.72,9.24,27.72,7.9295454121112,2.64318180403707,12.0220830289026,4.26026197883378,1.03331139113288,0,0,0,2733000000,8199000000,2733000000,8199000000,2937033879.94839,979011293.316129,1136128000,935522304,2862759777.44516,954253259.148387,1126600704,906547200,34434844.3383768,11478281.4461256,12038072.6954023,11074250.845977
Sat Mar 18 01:29:54 UTC 2023,Sat Mar 18 01:44:54 UTC 2023,9.24,27.72,9.24,27.72,8.65231027703564,2.88410342567855,13.585460750002,5.09447061886701,1.49688985959704,0,0,0,2733000000,8199000000,2733000000,8199000000,2847813491.06237,949271163.687455,960462848,937086976,2763270315.76774,921090105.255914,935809024,907264000,39029847.3549486,13009949.1183162,13212053.9988506,12906851.8873563
Sat Mar 18 01:44:54 UTC 2023,Sat Mar 18 01:59:55 UTC 2023,9.24,27.72,9.24,27.72,9.99318234885331,3.3310607829511,17.8252956151652,6.12265430083498,1.2566953327662,0,0,0,2733000000,8199000000,2733000000,8199000000,2839479518.4172,946493172.805735,957308928,937017344,2758904222.0043,919634740.6681,934252544,907239424,38966584.0750257,12988861.3583419,13304295.2816092,12733182.8476975
Sat Mar 18 01:59:55 UTC 2023,Sat Mar 18 02:14:55 UTC 2023,9.24,27.72,9.24,27.72,13.2300661663555,4.41002205545182,18.9482264914589,6.60106590803092,1.62396200500273,0,0,0,2733000000,8199000000,2733000000,8199000000,2835348667.1828,945116222.394265,956600320,913268736,2753069232.17204,917689744.057348,933920768,894246912,47161298.3101663,15720432.7700554,16098524.0114943,15409491.7227277
Sat Mar 18 02:14:55 UTC 2023,Sat Mar 18 02:29:56 UTC 2023,9.24,27.72,9.24,27.72,12.6282603738079,4.20942012460264,18.778773127473,6.72726517933576,2.20158366716544,0,0,0,2733000000,8199000000,2733000000,8199000000,2858269953.65161,952756651.217204,1004568576,912809984,2777624505.53118,925874835.177061,970874880,893857792,45711722.1358055,15237240.7119352,15553902.6735632,14912229.7096738
Sat Mar 18 02:29:56 UTC 2023,Sat Mar 18 02:44:56 UTC 2023,9.24,27.72,9.24,27.72,12.3880295812566,4.12934319375221,18.9051488783715,6.81823193126669,1.99538142480111,0,0,0,2733000000,8199000000,2733000000,8199000000,2997470100.09462,999156700.031541,1107750912,910286848,2921293612.59355,973764537.531183,1079734272,892788736,47042306.465059,15680768.8216863,16453134.5931035,15161816.5631656
