report_period_start,report_period_end,interval_start,interval_end,container_name,owner_kind,workload,workload_type,namespace,image_name,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,k8_object_type,k8_object_name
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 22:45:01 +0000 UTC,2023-03-15 23:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001373,0.000719,0.002456,0.001373,0,0,0,20971520,20971520,524288000,524288000,42976024.774194,42635264,43606016,42976024.774194,26269762.064516,25956352,26832896,26269762.064516,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:00:01 +0000 UTC,2023-03-15 23:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.00183,0.000681,0.011375,0.00183,3.4E-05,3.4E-05,3.4E-05,20971520,20971520,524288000,524288000,41603996.903226,40939520,47935488,41603996.903226,26318914.064516,25808896,32747520,26318914.064516,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:15:01 +0000 UTC,2023-03-15 23:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001393,0.000775,0.002376,0.001393,0,0,0,20971520,20971520,524288000,524288000,41308556.387097,41123840,41570304,41308556.387097,26119267.096774,25935872,26382336,26119267.096774,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:30:01 +0000 UTC,2023-03-15 23:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001443,0.000473,0.003271,0.001443,0,0,0,20971520,20971520,524288000,524288000,41589462.709677,41095168,44675072,41589462.709677,26331069.935484,25907200,29061120,26331069.935484,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-15 23:45:01 +0000 UTC,2023-03-16 00:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001417,0.000903,0.002067,0.001417,0,0,0,20971520,20971520,524288000,524288000,41745110.709677,41472000,42110976,41745110.709677,26130233.806452,25858048,26497024,26130233.806452,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:00:01 +0000 UTC,2023-03-16 00:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001629,0.000543,0.0102,0.001629,5.4E-05,5.4E-05,5.4E-05,20971520,20971520,524288000,524288000,41929430.709677,41549824,45043712,41929430.709677,26302926.451613,25923584,29413376,26302926.451613,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:15:01 +0000 UTC,2023-03-16 00:30:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001364,0.000709,0.002113,0.001364,0,0,0,20971520,20971520,524288000,524288000,41702961.548387,41500672,42168320,41702961.548387,26074211.096774,25874432,26537984,26074211.096774,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:30:01 +0000 UTC,2023-03-16 00:45:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.00143,0.000569,0.002508,0.00143,0,0,0,20971520,20971520,524288000,524288000,41895077.16129,41545728,42557440,41895077.16129,26265930.322581,25915392,26927104,26265930.322581,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 00:45:01 +0000 UTC,2023-03-16 01:00:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.001368,0.000547,0.002067,0.001368,0,0,0,20971520,20971520,524288000,524288000,41913839.483871,41631744,42405888,41913839.483871,26285353.290323,26005504,26775552,26285353.290323,deployment,koku-metrics-operator
2023-03-01 00:00:00 +0000 UTC,2023-04-01 00:00:00 +0000 UTC,2023-03-16 01:00:01 +0000 UTC,2023-03-16 01:15:00 +0000 UTC,manager,ReplicaSet,koku-metrics-operator,deployment,koku-metrics-operator,test,0.1,0.1,0.5,0.5,0.00179,0.000647,0.012416,0.00179,5.2E-05,5.2E-05,5.2E-05,20971520,20971520,524288000,524288000,43180956.903226,41775104,47546368,43180956.903226,26397398.709677,25989120,30629888,26397398.709677,deployment,koku-metrics-operator
