start_timestamp,end_timestamp,container_name,image_name,namespace,k8_object_name,k8_object_type,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_sum,cpu_usage_container_avg,cpu_usage_container_max,cpu_usage_container_min,cpu_throttle_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_sum,memory_usage_container_avg,memory_usage_container_max,memory_usage_container_min,memory_rss_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_max,memory_rss_usage_container_min,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Thu Feb  2 14:22:07 UTC 2023,Thu Feb  2 14:37:08 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,14.1390760804664,4.71302536015546,8.01222797249987,2.1350987138993,0,0,0,4096000000,12288000000,8192000000,24576000000,7148000848.3785,2382666949.4595,2490548224,2296152064,7105272310.09032,2368424103.36344,2473275392,2279649280,90264639.6528736,30088213.2176245,35743047.1609195,26684094.2183908
Thu Feb  2 14:37:08 UTC 2023,Thu Feb  2 14:52:08 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,12.2670645811249,4.08902152704162,6.83823357666649,2.00162709990012,0,0,0,4096000000,12288000000,8192000000,24576000000,7159537901.83226,2386512633.94409,2481451008,2332348416,7122155493.57419,2374051831.1914,2468917248,2320433152,81843710.5494253,27281236.8498084,34878259.4402299,22949524.5344828
Thu Feb  2 14:52:08 UTC 2023,Thu Feb  2 15:07:08 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,5.02047561398892,1.67349187132964,5.84490460896632,0.03231196780107,0,0,0,4096000000,12288000000,8192000000,24576000000,7150061303.74194,2383353767.91398,2480771072,2328924160,7117228793.94409,2372409597.98136,2468909056,2318745600,37934611.9206897,12644870.6402299,14281579.0758621,11372766.191954
Thu Feb  2 15:07:08 UTC 2023,Thu Feb  2 15:22:09 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.174384875904491,0.058128291968164,0.096307616233632,0.024405923600231,0,0,0,4096000000,12288000000,8192000000,24576000000,7146144453.09247,2382048151.03082,2478419968,2328854528,7115607790.93333,2371869263.64444,2467921920,2318745600,903556.662068966,301185.554022989,318711.510344828,268346.924137931
Thu Feb  2 15:22:09 UTC 2023,Thu Feb  2 15:37:09 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,4.90339337076774,1.63446445692258,4.72156468336665,0.029335790500045,0,0,0,4096000000,12288000000,8192000000,24576000000,7164009593.11828,2388003197.70609,2489847808,2328858624,7123703671.46667,2374567890.48889,2473467904,2318749696,24183052.5126437,8061017.50421456,8384755.19310345,7681945.10574713
Thu Feb  2 15:37:09 UTC 2023,Thu Feb  2 15:52:10 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.02167369474779,3.00722456491593,4.84966753733267,1.55008494383364,0,0,0,4096000000,12288000000,8192000000,24576000000,7179106000.10323,2393035333.36774,2490707968,2339151872,7131242905.6,2377080968.53333,2473635840,2323496960,43896361.3873563,14632120.4624521,14770096.8126437,14372990.3494253
Thu Feb  2 15:52:10 UTC 2023,Thu Feb  2 16:07:10 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.98777689178488,2.99592563059496,4.72241333153312,1.32850057920053,0,0,0,4096000000,12288000000,8192000000,24576000000,7179264013.2129,2393088004.4043,2489913344,2339328000,7131623512.08602,2377207837.36201,2473611264,2323709952,43713044.4666667,14571014.8222222,14689786.9172414,14394420.216092
Thu Feb  2 16:07:10 UTC 2023,Thu Feb  2 16:22:11 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.13782387855111,3.04594129285037,4.73945959586611,1.18199018023345,0,0,0,4096000000,12288000000,8192000000,24576000000,7179446906.21935,2393148968.73979,2489999360,2339401728,7131851628.45592,2377283876.15197,2473603072,2323775488,43919944.345977,14639981.448659,14753572.008046,14419763.1425287
Thu Feb  2 16:22:11 UTC 2023,Thu Feb  2 16:37:11 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.93718377376558,2.97906125792186,4.22673478793392,1.75413767686502,0,0,0,4096000000,12288000000,8192000000,24576000000,7172007874.33978,2390669291.44659,2489815040,2334744576,7128419493.16129,2376139831.05376,2473607168,2321711104,43713927.4712644,14571309.1570881,14705330.7126437,14409422.1264368
Thu Feb  2 16:37:11 UTC 2023,Thu Feb  2 16:52:11 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.86325167032444,2.95441722344148,4.70757590186549,1.39496835119984,0,0,0,4096000000,12288000000,8192000000,24576000000,7164819803.93978,2388273267.97993,2485637120,2334732288,7125060006.8129,2375020002.27097,2471280640,2321711104,43956627.9034483,14652209.3011494,14888986.0735632,14411667.4068966
Thu Feb  2 16:52:12 UTC 2023,Thu Feb  2 17:07:12 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,4.63402318785105,1.54467439595035,4.42077211696693,0.091807499865536,0,0,0,4096000000,12288000000,8192000000,24576000000,7162955036.07742,2387651678.69247,2484891648,2334683136,7127837482.3914,2375945827.4638,2471374848,2321711104,22388639.1965517,7462879.73218391,7755598.76781609,7139072.44367816
Thu Feb  2 17:07:12 UTC 2023,Thu Feb  2 17:22:12 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.438611304395598,0.146203768131866,0.244622403034009,0.066613889899842,0,0,0,4096000000,12288000000,8192000000,24576000000,7160776726.0215,2386925575.3405,2482135040,2336514048,7130196663.87957,2376732221.29319,2471374848,2326421504,1841680.48965517,613893.496551724,651782.659770115,541792.701149425
Thu Feb  2 17:22:12 UTC 2023,Thu Feb  2 17:37:13 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,4.16860139966559,1.38953379988853,3.61495128166668,0.079424494033447,0,0,0,4096000000,12288000000,8192000000,24576000000,7164644812.24946,2388223248.33262,2487087104,2336514048,7132256753.68602,2377418917.89534,2475012096,2326421504,17609669.7915245,5869889.93050815,6042541.27658192,5677370.78505747
Thu Feb  2 17:37:13 UTC 2023,Thu Feb  2 17:52:13 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.83604227991995,2.61201409330665,3.94645879483238,1.26756526833439,0,0,0,4096000000,12288000000,8192000000,24576000000,7170804240.51613,2390268080.17204,2490445824,2338193408,7137010606.52043,2379003535.50681,2477535232,2327355392,33974581.6767491,11324860.5589164,11745712.8480135,11046293.8816092
Thu Feb  2 17:52:13 UTC 2023,Thu Feb  2 18:07:14 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.73993509626273,2.57997836542091,4.0593073454996,1.35478090450051,0,0,0,4096000000,12288000000,8192000000,24576000000,7173357136.37849,2391119045.4595,2491564032,2338250752,7138347712.68817,2379449237.56272,2477666304,2327371776,32833668.3171878,10944556.1057293,11373361.2401763,10589742.354023
Thu Feb  2 18:07:14 UTC 2023,Thu Feb  2 18:22:14 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.56863063904774,2.52287687968258,3.8304353364006,1.05013134270169,0,0,0,4096000000,12288000000,8192000000,24576000000,7175358930.85591,2391786310.2853,2491498496,2339487744,7139349356.45591,2379783118.81864,2477748224,2327846912,31655017.4719707,10551672.4906569,10599598.4287356,10469117.337931
Thu Feb  2 18:22:14 UTC 2023,Thu Feb  2 18:37:15 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.61035927947003,2.53678642649001,4.26293881603439,1.19130861079902,0,0,0,4096000000,12288000000,8192000000,24576000000,7175817955.92258,2391939318.64086,2490707968,2339569664,7139907029.05807,2379969009.68602,2477834240,2328006656,32475980.1706867,10825326.7235622,10999104.9143649,10621752.3931035
Thu Feb  2 18:37:15 UTC 2023,Thu Feb  2 18:52:16 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.62685846304778,2.54228615434926,3.99332011860097,1.16458427656714,0,0,0,4096000000,12288000000,8192000000,24576000000,7177285949.10968,2392428649.70323,2491752448,2339889152,7141099986.85592,2380366662.2853,2478084096,2328276992,31814006.244244,10604668.7480813,10756892.8235543,10460335.7965517
Thu Feb  2 18:52:16 UTC 2023,Thu Feb  2 19:07:16 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.43791189994883,2.47930396664961,3.80266050619927,0.910241300765968,0,0,0,4096000000,12288000000,8192000000,24576000000,7180610795.63011,2393536931.8767,2492817408,2340806656,7145021096.46452,2381673698.82151,2478641152,2329235456,29246903.8748759,9748967.95829197,10685481.9610828,9073783.30574713
Thu Feb  2 19:07:16 UTC 2023,Thu Feb  2 19:22:16 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.33988994784887,2.44662998261629,4.39418681883253,1.01677038616811,0,0,0,4096000000,12288000000,8192000000,24576000000,7180662290.71828,2393554096.90609,2490728448,2341109760,7146984886.22796,2382328295.40932,2478780416,2330140672,28881763.5789751,9627254.52632503,11370936.8881705,8468113.19195403
Thu Feb  2 19:22:17 UTC 2023,Thu Feb  2 19:37:17 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,3.88800252596112,1.29600084198704,3.42450624720077,0.030326887866249,0,0,0,4096000000,12288000000,8192000000,24576000000,7181065759.93118,2393688586.64373,2490568704,2341949440,7148810742.09032,2382936914.03011,2479042560,2331725824,14952532.4361584,4984177.47871948,5833919.84858183,4319322.43793104
Thu Feb  2 19:37:17 UTC 2023,Thu Feb  2 19:52:17 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,0.192192214490108,0.064064071496703,0.108632554199236,0.03392160149912,0,0,0,4096000000,12288000000,8192000000,24576000000,7179289329.13549,2393096443.04516,2489212928,2342010880,7148449792,2382816597.33333,2478608384,2331820032,869814.484058251,289938.16135275,306264.802449056,257547.126436782
Thu Feb  2 19:52:17 UTC 2023,Thu Feb  2 20:07:18 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,4.02874298930439,1.34291432976813,4.46658958206535,0.034097081199676,0,0,0,4096000000,12288000000,8192000000,24576000000,7198395843.44086,2399465281.14695,2502512640,2342014976,7158179558.12473,2386059852.70824,2485899264,2331820032,18148760.5098991,6049586.83663304,6563296.41104855,5630938.3954023
Thu Feb  2 20:07:18 UTC 2023,Thu Feb  2 20:22:18 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.74162163001555,2.91387387667185,4.58090986093351,1.21475966446645,0,0,0,4096000000,12288000000,8192000000,24576000000,7219850176.13764,2406616725.37921,2503069696,2355625984,7170259943.77634,2390086647.92545,2486177792,2339049472,38970255.8858498,12990085.2952833,14232278.4971175,12363502.0321839
Thu Feb  2 20:22:18 UTC 2023,Thu Feb  2 20:37:19 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.85968373908355,2.95322791302785,4.21933314143292,1.72798614876616,0,0,0,4096000000,12288000000,8192000000,24576000000,7220712234.3914,2406904078.13047,2503479296,2355646464,7171014700.04301,2390338233.34767,2486407168,2339151872,39169819.5394319,13056606.513144,14352702.3256387,12274397.0758621
Thu Feb  2 20:37:19 UTC 2023,Thu Feb  2 20:52:19 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.89716857803674,2.96572285934558,4.86777252606698,1.42456647096745,0,0,0,4096000000,12288000000,8192000000,24576000000,7221004420.12903,2407001473.37634,2503225344,2356006912,7169227227.66452,2389742409.22151,2486321152,2339454976,39294942.2176288,13098314.0725429,14515854.5587429,12372410.2473917
Thu Feb  2 20:52:19 UTC 2023,Thu Feb  2 21:07:19 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.77155741269043,2.92385247089681,4.96640597483298,1.45504631573373,0,0,0,4096000000,12288000000,8192000000,24576000000,7211449460.71398,2403816486.90466,2502492160,2349125632,7166416521.63441,2388805507.21147,2486038528,2335875072,41946576.4028386,13982192.1342795,14081654.8942529,13892348.245977
Thu Feb  2 21:07:19 UTC 2023,Thu Feb  2 21:22:20 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.9008161692289,2.9669387230763,4.08808393773312,1.4952773069342,0,0,0,4096000000,12288000000,8192000000,24576000000,7203654627.37204,2401218209.12401,2497462272,2349182976,7163167402.66667,2387722467.55556,2483589120,2335916032,42408061.1905606,14136020.3968535,14192217.8643678,14028976.8411353
Thu Feb  2 21:22:20 UTC 2023,Thu Feb  2 21:37:20 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.38555787054147,3.12851929018049,5.49446654566564,1.56223145306576,0,0,0,4096000000,12288000000,8192000000,24576000000,7201663042.06452,2400554347.35484,2497581056,2347098112,7162992371.33763,2387664123.77921,2483642368,2335395840,40709185.4297028,13569728.4765676,14133603.5798717,13228344.3413793
Thu Feb  2 21:37:20 UTC 2023,Thu Feb  2 21:52:21 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.72818215315765,2.90939405105255,4.68932258076772,1.14571756336566,0,0,0,4096000000,12288000000,8192000000,24576000000,7194997625.66882,2398332541.88961,2493140992,2347077632,7159804859.73333,2386601619.91111,2481201152,2335531008,34005122.3055476,11310846.2743191,12456131.8429905,10551566.3356322
Thu Feb  2 21:52:21 UTC 2023,Thu Feb  2 22:07:21 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.27496905210954,3.09165635070318,5.66440415596783,1.18895690963448,0,0,0,4096000000,12288000000,8192000000,24576000000,7196373124.12903,2398791041.37634,2493648896,2347855872,7161602580.92043,2387200860.30681,2481418240,2336694272,55015905.9381968,18338635.3127323,20239284.2296651,17255598.8954023
Thu Feb  2 22:07:21 UTC 2023,Thu Feb  2 22:22:22 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.5506935120111,3.51689783733702,5.80672795573288,1.24576609656603,0,0,0,4096000000,12288000000,8192000000,24576000000,7199183319.26022,2399727773.08674,2494627840,2349080576,7163781560.43011,2387927186.81004,2482032640,2337521664,68971627.7222274,22990542.5740758,25178696.3442398,21843111.4770115
Thu Feb  2 22:22:22 UTC 2023,Thu Feb  2 22:37:22 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.06190164598333,2.68730054866111,4.86842253989889,0.877093131265914,0,0,0,4096000000,12288000000,8192000000,24576000000,7204896688.72258,2401632229.57419,2494238720,2349400064,7170329307.11398,2390109769.03799,2481975296,2337955840,37348340.4532127,12449446.8177376,12682633.93861,12189739.7344828
Thu Feb  2 22:37:22 UTC 2023,Thu Feb  2 22:52:22 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.38609726220446,2.46203242073482,4.48401908729963,1.11683328166643,0,0,0,4096000000,12288000000,8192000000,24576000000,7210714268.35269,2403571422.78423,2495156224,2355855360,7176473782.77849,2392157927.59283,2483195904,2344857600,33031245.3494821,11010415.116494,11598322.3801394,10682406.916092
Thu Feb  2 22:52:22 UTC 2023,Thu Feb  2 23:07:23 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.72555339362673,3.24185113120891,5.16672191726587,1.39459842220143,0,0,0,4096000000,12288000000,8192000000,24576000000,7296565728.06882,2432188576.02294,2549649408,2358108160,7260383672.43011,2420127890.81004,2536120320,2346430464,42149069.1162058,14049689.7054019,14213540.426567,13935986.2103448
Thu Feb  2 23:07:23 UTC 2023,Thu Feb  2 23:22:23 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.1501922783855,3.3833974261285,6.11441321303331,1.41990522573469,0,0,0,4096000000,12288000000,8192000000,24576000000,7403565007.55269,2467855002.51756,2549297152,2359603200,7367313104.10323,2455771034.70108,2536120320,2348326912,39385244.1661539,13128414.7220513,13865878.5762567,12552030.9149425
Thu Feb  2 23:22:23 UTC 2023,Thu Feb  2 23:37:24 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.2843491086166,3.42811636953888,7.3262543467669,1.32437642643345,0,0,0,4096000000,12288000000,8192000000,24576000000,7402968387.71613,2467656129.23871,2550337536,2359332864,7367277486.52043,2455759162.17348,2536140800,2348318720,58967978.1684058,19655992.7228019,20640192.5324431,19029317.3321839
Thu Feb  2 23:37:24 UTC 2023,Thu Feb  2 23:52:24 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,12.5501756883555,4.1833918961185,8.16676658486637,1.57448642026672,0,0,0,4096000000,12288000000,8192000000,24576000000,7405920705.23871,2468640235.07957,2549727232,2360479744,7368919458.4086,2456306486.1362,2536435712,2348642304,89807981.202699,29935993.734233,31368595.3958025,29051052.9954023
Thu Feb  2 23:52:24 UTC 2023,Fri Feb  3 00:07:24 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.39439294298518,2.79813098099506,4.28285815623434,1.3006369838006,0,0,0,4096000000,12288000000,8192000000,24576000000,7406031645.17849,2468677215.0595,2548649984,2359836672,7369989483.35484,2456663161.11828,2536185856,2348584960,40065837.5251934,13355279.1750645,13440417.2171474,13270125.2390805
Fri Feb  3 00:07:24 UTC 2023,Fri Feb  3 00:22:25 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.98670135172574,2.66223378390858,4.36486629789967,1.28331844276593,0,0,0,4096000000,12288000000,8192000000,24576000000,7405888840.12043,2468629613.37348,2549678080,2359480320,7370558761.29032,2456852920.43011,2536992768,2348494848,34962737.5985531,11654245.8661844,12136297.5364842,11203123.2701149
Fri Feb  3 00:22:25 UTC 2023,Fri Feb  3 00:37:25 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.35986103720886,3.11995367906962,5.07763289756646,1.1956770259984,0,0,0,4096000000,12288000000,8192000000,24576000000,7409580692.64516,2469860230.88172,2550829056,2361561088,7372351611.32043,2457450537.10681,2536812544,2349465600,42101565.9339562,14033855.3113187,14082161.1592435,13971170.3862069
Fri Feb  3 00:37:25 UTC 2023,Fri Feb  3 00:52:26 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.2387707702456,3.41292359008186,5.40792620509941,1.34760405723355,0,0,0,4096000000,12288000000,8192000000,24576000000,7410173225.29032,2470057741.76344,2551025664,2360479744,7372815371.01075,2457605123.67025,2536701952,2349002752,38823816.6573495,12941272.2191165,13610235.626315,12490914.6678161
Fri Feb  3 00:52:26 UTC 2023,Fri Feb  3 01:07:26 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.58554977870772,3.19518325956924,7.1861126457341,1.31494321550126,0,0,0,4096000000,12288000000,8192000000,24576000000,7412120882.09892,2470706960.69964,2552557568,2360115200,7375722443.14839,2458574147.71613,2539028480,2348929024,51717705.9461416,17239235.3153805,17824791.3415439,16751270.5574713
Fri Feb  3 01:07:26 UTC 2023,Fri Feb  3 01:22:26 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,13.1499368062847,4.38331226876156,7.04284658349934,1.28494153383266,0,0,0,4096000000,12288000000,8192000000,24576000000,7419200496.58495,2473066832.19498,2554830848,2362220544,7380042067.13118,2460014022.37706,2540019712,2349936640,91737024.1365095,30579008.0455032,31950492.3859347,29749760.3839081
Fri Feb  3 01:22:26 UTC 2023,Fri Feb  3 01:37:27 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.33489625496104,2.77829875165368,4.45901263813333,1.37464596156691,0,0,0,4096000000,12288000000,8192000000,24576000000,7421025277.79785,2473675092.59928,2555654144,2361057280,7381821061.23011,2460607020.41004,2540175360,2349580288,41126147.6076582,13708715.8692194,13801687.7386927,13556458.7517241
Fri Feb  3 01:37:27 UTC 2023,Fri Feb  3 01:52:27 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,7.53679872196782,2.51226624065594,4.01932577213156,1.15538049439977,0,0,0,4096000000,12288000000,8192000000,24576000000,7418362296.43011,2472787432.14337,2556583936,2360827904,7381520419.23441,2460506806.41147,2542338048,2349555712,33636586.7746712,11212195.5915571,11414512.785016,11031095.4896552
Fri Feb  3 01:52:27 UTC 2023,Fri Feb  3 02:07:28 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.18539945218659,3.06179981739553,4.93632264809955,1.17257070370057,0,0,0,4096000000,12288000000,8192000000,24576000000,7428735843.64731,2476245281.21577,2555912192,2364174336,7388645948.55914,2462881982.85305,2541912064,2351812608,42352334.0924667,14117444.6974889,14179197.845977,14067497.8303977
Fri Feb  3 02:07:28 UTC 2023,Fri Feb  3 02:22:28 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.2994673422468,3.43315578074894,5.70986782056668,1.01428154510019,0,0,0,4096000000,12288000000,8192000000,24576000000,7423451871.51828,2474483957.17276,2555322368,2361958400,7385689935.82796,2461896645.27599,2541297664,2350530560,40030443.5867807,13343481.1955936,13754001.4706888,13135320.6114943
Fri Feb  3 02:22:28 UTC 2023,Fri Feb  3 02:37:29 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.98331618033448,2.99443872677816,7.22803047553365,1.10877515716711,0,0,0,4096000000,12288000000,8192000000,24576000000,7419924211.33764,2473308070.44588,2555121664,2361585664,7383719204.88602,2461239734.96201,2541068288,2350383104,46059841.6890921,15353280.5630307,15821937.7569081,14976230.9597701
Fri Feb  3 02:37:29 UTC 2023,Fri Feb  3 02:52:29 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,13.4728339716356,4.49094465721185,7.98217518543437,1.82438232636778,0,0,0,4096000000,12288000000,8192000000,24576000000,7425947071.03656,2475315690.34552,2555441152,2363654144,7386946905.73763,2462315635.24588,2541678592,2351611904,98491564.0022989,32830521.3340996,34935302.6195402,31762973.1448276
Fri Feb  3 02:52:29 UTC 2023,Fri Feb  3 03:07:29 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.34426675780005,3.11475558593335,4.65011251463244,1.29176585423411,0,0,0,4096000000,12288000000,8192000000,24576000000,7428400478.14194,2476133492.71398,2557804544,2362712064,7388918499.92258,2462972833.30753,2543312896,2351337472,40381965.5045977,13460655.1681992,13604769.0816092,13358470.483908
Fri Feb  3 03:07:29 UTC 2023,Fri Feb  3 03:22:30 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,8.85524498715,2.95174832905,4.74010221060016,1.27105809336645,0,0,0,4096000000,12288000000,8192000000,24576000000,7425260264.32688,2475086754.77563,2558988288,2363035648,7388723098.70107,2462907699.56702,2544754688,2351484928,33461810.8275862,11153936.9425287,11499609.9597701,10864391.383908
Fri Feb  3 03:22:30 UTC 2023,Fri Feb  3 03:37:30 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,10.139261435159,3.37975381171965,5.19619887773491,1.6349431267338,0,0,0,4096000000,12288000000,8192000000,24576000000,7437659327.5871,2479219775.86237,2559725568,2368020480,7397365152.20645,2465788384.06882,2545025024,2355433472,41634896.8896552,13878298.9632184,14303304.0528736,13523621.1597701
Fri Feb  3 03:37:30 UTC 2023,Fri Feb  3 03:52:31 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,12.2455454729699,4.08184849098997,6.4750537916009,1.881357190368,0,0,0,4096000000,12288000000,8192000000,24576000000,7434218304.4129,2478072768.13763,2559774720,2365681664,7394397318.33118,2464799106.11039,2545442816,2353872896,40167309.6218391,13389103.2072797,14087580.7747126,12991875.3218391
Fri Feb  3 03:52:31 UTC 2023,Fri Feb  3 04:07:31 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,9.96324941142669,3.32108313714223,8.10081720639913,1.72415330529911,0,0,0,4096000000,12288000000,8192000000,24576000000,7432333065.35914,2477444355.11971,2563276800,2365693952,7394863632.51613,2464954544.17204,2548346880,2353876992,40848944.4609196,13616314.8203065,14243900.1344828,13005494.6402299
Fri Feb  3 04:07:31 UTC 2023,Fri Feb  3 04:22:32 UTC 2023,tfb-server,kruize/tfb-qrh:2.1.9.F,Autotune-tfb,tfb-qrh,deployment,8,24,16,48,15.5280503824833,5.1760167941611,8.60485468059972,1.23093043550034,0,0,0,4096000000,12288000000,8192000000,24576000000,7483017233.61721,2494339077.8724,2659319808,2370625536,7439823777.30753,2479941259.10251,2641887232,2357542912,100563878.729885,33521292.9099617,35418202.1528736,32557359.5321839
